Measure Number: 1
A1 249 1 -1
C2 279 1 0
A2 308 1 -1
A2 338 1 -1
C3 368 1 0
A3 397 1 -1
C3 427 1 0
A2 457 1 -1
Measure Number: 46
G2 97 1 0
C3 131 1 1
G3 163 1 0
G3 195 1 0
C4 229 1 1
G4 261 1 0
C4 293 1 1
G3 324 1 0
G2 357 1 0
C3 389 1 1
G3 420 1 0
C3 452 1 1
G2 484 1 0
D3 515 1 0
G3 547 1 0
D3 579 1 0
A1 97 1 0
C2 131 1 1
A2 163 1 0
A2 195 1 0
C3 229 1 1
A3 261 1 0
C3 293 1 1
A2 324 1 0
B1 357 1 -1
C2 389 1 1
B2 420 1 -1
C2 452 1 1
B1 484 1 0
D2 515 1 0
B2 547 1 0
D2 579 1 0
Measure Number: 47
E3 16 1 -1
G3 42 1 0
E4 71 1 -1
E4 97 1 -1
G4 124 1 0
E5 150 1 -1
E5 176 1 -1
G5 203 1 0
E6 229 1 -1
G5 256 1 0
E5 282 1 -1
E5 309 1 -1
G4 335 1 0
E4 361 1 -1
E4 388 1 -1
G3 414 1 0
C2 16 1 0
G2 42 1 0
C3 71 1 0
C3 97 1 0
G3 124 1 0
C4 150 1 0
C4 176 1 0
G4 203 1 0
C5 229 1 0
G4 256 1 0
C4 282 1 0
C4 309 1 0
G3 335 1 0
C3 361 1 0
C3 388 1 0
G2 414 1 0
Measure Number: 48
D3 83 1 0
A3 113 1 -1
D4 142 1 0
D4 172 1 0
A4 201 1 -1
D5 230 1 0
D5 260 1 0
A5 289 1 -1
D6 319 1 0
A5 348 1 -1
D5 378 1 0
D5 407 1 0
A4 436 1 -1
D4 466 1 0
D4 495 1 0
A3 525 1 -1
C2 83 1 0
F2 113 1 0
C3 142 1 0
C3 172 1 0
F3 201 1 0
C4 230 1 0
C4 260 1 0
F4 289 1 0
C5 319 1 0
F4 348 1 0
C4 378 1 0
C4 407 1 0
F3 436 1 0
C3 466 1 0
C3 495 1 0
F2 525 1 0
Measure Number: 49
F3 12 1 0
C4 42 1 0
F4 72 1 0
F4 103 1 0
C5 133 1 0
F5 163 1 0
F5 194 1 0
C6 224 1 0
F6 254 1 0
C6 285 1 0
F5 315 1 0
F5 345 1 0
C5 376 1 0
F4 406 1 0
F4 436 1 0
C4 467 1 0
C2 12 1 0
A2 42 1 -1
C3 72 1 0
C3 103 1 0
A3 133 1 -1
C4 163 1 0
C4 194 1 0
A4 224 1 -1
C5 254 1 0
A4 285 1 -1
C4 315 1 0
C4 345 1 0
A3 376 1 -1
C3 406 1 0
C3 436 1 0
A2 467 1 -1
Measure Number: 50
E3 83 1 -1
G3 113 1 0
E4 142 1 -1
E4 171 1 -1
G4 200 1 0
E5 229 1 -1
E5 258 1 -1
G5 287 1 0
E6 316 1 -1
G5 345 1 0
E5 374 1 -1
E5 403 1 -1
G4 432 1 0
E4 461 1 -1
E4 490 1 -1
G3 519 1 0
C2 83 1 0
G2 113 1 0
C3 142 1 0
C3 171 1 0
G3 200 1 0
C4 229 1 0
C4 258 1 0
G4 287 1 0
C5 316 1 0
G4 345 1 0
C4 374 1 0
C4 403 1 0
G3 432 1 0
C3 461 1 0
C3 490 1 0
G2 519 1 0
Measure Number: 51
D3 12 1 0
A3 42 1 -1
D4 73 1 0
D4 104 1 0
A4 134 1 -1
D5 165 1 0
D5 196 1 0
A5 226 1 -1
D6 257 1 0
A5 288 1 -1
D5 318 1 0
D5 349 1 0
A4 380 1 -1
D4 410 1 0
D4 441 1 0
A3 472 1 -1
C2 12 1 0
F2 42 1 0
C3 73 1 0
C3 104 1 0
F3 134 1 0
C4 165 1 0
C4 196 1 0
F4 226 1 0
C5 257 1 0
F4 288 1 0
C4 318 1 0
C4 349 1 0
F3 380 1 0
C3 410 1 0
C3 441 1 0
F2 472 1 0
Measure Number: 52
E3 83 1 -1
A3 114 1 -1
E4 144 1 -1
E4 175 1 -1
A4 205 1 -1
E5 235 1 -1
E5 266 1 -1
A5 296 1 -1
E6 326 1 -1
A5 357 1 -1
E5 387 1 -1
E5 417 1 -1
A4 448 1 -1
E4 478 1 -1
E4 509 1 -1
A3 539 1 -1
C2 83 1 0
F2 114 1 0
B2 144 1 0
C3 175 1 0
F3 205 1 0
B3 235 1 0
C4 266 1 0
G4 296 1 0
B4 326 1 0
F4 357 1 0
C4 387 1 0
B3 417 1 0
F3 448 1 0
C3 478 1 0
B2 509 1 0
F2 539 1 0
Measure Number: 53
C3 12 1 0
E3 41 1 -1
C4 70 1 0
C4 99 1 0
E4 129 1 -1
C5 158 1 0
E4 187 1 -1
C4 217 1 0
E4 246 1 -1
B4 276 1 -1
E4 306 1 -1
C4 335 1 0
E4 364 1 -1
A4 394 1 -1
E4 423 1 -1
C4 452 1 0
C5 158 4 0
B4 276 4 -1
A4 394 3 -1
C2 12 1 0
G2 41 1 0
C3 70 1 0
C3 99 1 0
G3 129 1 0
C4 158 1 0
G3 187 1 0
C3 217 1 0
G3 246 1 0
C4 276 1 0
G3 306 1 0
C3 335 1 0
G3 364 1 0
C4 394 1 0
G3 423 1 0
C3 452 1 0
Measure Number: 54
D4 83 1 0
G4 117 1 0
D4 150 1 0
B3 183 1 0
D4 217 1 -1
G4 250 1 0
D4 283 1 -1
B3 316 1 -1
C4 350 1 0
F4 383 1 0
C4 416 1 0
A3 449 1 0
B3 483 1 0
B3 549 1 0
A3 582 1 -1
G4 117 4 0
G4 250 4 0
F4 383 4 0
F4 516 3 0
G3 83 1 0
B3 117 1 0
G3 150 1 0
C3 183 1 0
G3 217 1 0
B3 250 1 -1
G3 283 1 0
C3 316 1 0
F3 350 1 0
A3 383 1 0
F3 416 1 0
C3 449 1 0
F3 483 1 0
A3 516 1 -1
F3 549 1 0
C3 582 1 0
Measure Number: 55
E3 12 1 -1
G3 38 1 0
E4 65 1 -1
E4 91 1 -1
G4 118 1 0
E5 144 1 -1
E5 171 1 -1
G5 197 1 0
E6 224 1 -1
G5 250 1 0
E5 276 1 -1
E5 303 1 -1
G4 329 1 0
E4 356 1 -1
E4 382 1 -1
G3 409 1 0
C2 12 1 0
G2 38 1 0
C3 65 1 0
C3 91 1 0
G3 118 1 0
C4 144 1 0
C4 171 1 0
G4 197 1 0
C5 224 1 0
G4 250 1 0
C4 276 1 0
C4 303 1 0
G3 329 1 0
C3 356 1 0
C3 382 1 0
G2 409 1 0
Measure Number: 56
D3 83 1 0
A3 112 1 -1
D4 141 1 0
D4 170 1 0
A4 198 1 -1
D5 227 1 0
D5 256 1 0
A5 284 1 -1
D6 313 1 0
A5 342 1 -1
D5 370 1 0
D5 399 1 0
A4 428 1 -1
D4 456 1 0
D4 485 1 0
A3 514 1 -1
C2 83 1 0
F2 112 1 0
C3 141 1 0
C3 170 1 0
F3 198 1 0
C4 227 1 0
C4 256 1 0
F4 284 1 0
C5 313 1 0
F4 342 1 0
C4 370 1 0
C4 399 1 0
F3 428 1 0
C3 456 1 0
C3 485 1 0
F2 514 1 0
Measure Number: 57
E3 14 1 0
B3 45 1 -1
E4 76 1 0
E4 107 1 0
B4 138 1 -1
E5 168 1 0
E5 199 1 0
B5 230 1 -1
E6 261 1 0
B5 292 1 -1
E5 323 1 0
E5 354 1 0
B4 385 1 -1
E4 416 1 0
E4 447 1 0
B3 478 1 -1
C2 14 1 0
G2 45 1 0
C3 76 1 0
C3 107 1 0
G3 138 1 0
C4 168 1 0
C4 199 1 0
G4 230 1 0
C5 261 1 0
G4 292 1 0
C4 323 1 0
C4 354 1 0
F3 385 1 0
C3 416 1 0
C3 447 1 0
G2 478 1 0
Measure Number: 58
F3 101 1 0
B3 101 1 -1
A3 130 1 -1
F4 160 1 0
F4 189 1 0
A4 217 1 -1
F5 249 1 0
F5 278 1 0
A5 306 1 -1
F6 337 1 0
A5 365 1 -1
F5 394 1 0
F5 422 1 0
A4 450 1 -1
F4 479 1 0
F4 507 1 0
A3 536 1 -1
D2 101 1 -1
G2 101 1 0
A2 130 1 -1
D3 160 1 -1
D3 189 1 -1
A3 217 1 -1
D4 249 1 -1
D4 278 1 -1
A4 306 1 -1
D5 337 1 -1
A4 365 1 -1
D4 394 1 -1
D4 422 1 -1
A3 450 1 -1
D3 479 1 -1
D3 507 1 -1
A2 536 1 -1
Measure Number: 59
F3 18 1 0
A3 47 1 -1
F4 77 1 0
F4 106 1 0
A4 135 1 -1
F5 167 1 0
F5 196 1 0
A5 225 1 -1
F6 256 1 0
A5 285 1 -1
F5 313 1 0
F5 342 1 0
A4 371 1 -1
F4 400 1 0
F4 429 1 0
A3 458 1 -1
D2 18 1 -1
A2 47 1 -1
D3 77 1 -1
D3 106 1 -1
A3 135 1 -1
D4 167 1 -1
D4 196 1 -1
A4 225 1 -1
D5 256 1 -1
A4 285 1 -1
D4 313 1 -1
D4 342 1 -1
A3 371 1 -1
D3 400 1 -1
D3 429 1 -1
A2 458 1 -1
Measure Number: 60
E3 99 1 0
B3 126 1 -1
E4 157 1 0
E4 184 1 0
B4 211 1 -1
E5 244 1 0
E5 271 1 0
B5 299 1 -1
E6 329 1 0
B5 357 1 -1
E5 384 1 0
E5 411 1 0
B4 439 1 -1
E4 466 1 0
E4 494 1 0
B3 521 1 -1
D2 99 1 -1
G2 126 1 0
D3 157 1 -1
D3 184 1 -1
G3 211 1 0
D4 244 1 -1
D4 271 1 -1
G4 299 1 0
D5 329 1 -1
G4 357 1 0
D4 384 1 -1
D4 411 1 -1
G3 439 1 0
D3 466 1 -1
D3 494 1 -1
G2 521 1 0
Measure Number: 61
F3 18 1 0
B3 48 1 0
F4 78 1 0
F4 108 1 0
B4 138 1 0
F5 171 1 0
F5 201 1 0
B5 231 1 0
F6 262 1 0
B5 292 1 0
F5 322 1 0
F5 352 1 0
B4 382 1 0
F4 412 1 0
F4 442 1 0
B3 472 1 0
D2 18 1 -1
A2 48 1 -1
D3 78 1 -1
D3 108 1 -1
A3 138 1 -1
D4 171 1 -1
D4 201 1 -1
A4 231 1 -1
D5 262 1 -1
A4 292 1 -1
D4 322 1 -1
D4 352 1 -1
A3 382 1 -1
D3 412 1 -1
D3 442 1 -1
A2 472 1 -1
Measure Number: 62
G3 99 1 0
B3 129 1 0
G4 159 1 0
G4 189 1 0
B4 218 1 0
G5 249 1 0
B4 279 1 0
G4 308 1 0
A3 338 1 -1
B3 368 1 0
A4 398 1 -1
A4 427 1 -1
B4 457 1 0
A5 487 1 -1
B4 517 1 0
A4 547 1 -1
D2 99 1 0
A2 99 1 -1
G2 129 1 0
D3 159 1 0
D3 189 1 0
G3 218 1 0
D4 249 1 0
G3 279 1 0
D3 308 1 0
D2 338 1 0
F2 368 1 0
D3 398 1 0
D3 427 1 0
F3 457 1 0
D4 487 1 0
F3 517 1 0
D3 547 1 0
Measure Number: 63
G3 12 1 0
C4 40 1 0
G4 69 1 0
G4 98 1 0
C5 127 1 0
G5 156 1 0
G5 185 1 0
C6 214 1 0
G6 243 1 0
C6 272 1 0
G5 301 1 0
G5 330 1 0
C5 359 1 0
G4 388 1 0
G4 417 1 0
C4 446 1 0
E2 12 1 -1
C3 40 1 0
E3 69 1 -1
E3 98 1 -1
C4 127 1 0
E4 156 1 -1
E4 185 1 -1
C5 214 1 0
E5 243 1 -1
C5 272 1 0
E4 301 1 -1
E4 330 1 -1
C4 359 1 0
E3 388 1 -1
E3 417 1 -1
C3 446 1 0
Measure Number: 64
C4 97 1 0
G4 127 1 0
C5 157 1 0
C5 187 1 0
G5 217 1 0
C6 247 1 0
C6 277 1 0
G6 307 1 0
C7 338 1 0
G6 368 1 0
C6 398 1 0
C6 428 1 0
G5 458 1 0
C5 488 1 0
C5 518 1 0
G4 548 1 0
E2 97 1 0
C3 127 1 0
E3 157 1 0
E3 187 1 0
C4 217 1 0
E4 247 1 0
E4 277 1 0
C5 307 1 0
E5 338 1 0
C5 368 1 0
E4 398 1 0
E4 428 1 0
C4 458 1 0
E3 488 1 0
E3 518 1 0
C3 548 1 0
Measure Number: 65
B3 16 1 -1
C4 44 1 0
B4 74 1 -1
B4 102 1 -1
C5 131 1 0
B5 163 1 -1
C5 191 1 0
G4 219 1 0
A3 247 1 -1
C4 276 1 0
A4 304 1 -1
A4 332 1 -1
C5 360 1 0
A5 388 1 -1
C5 416 1 0
A4 444 1 -1
F2 16 1 0
C3 44 1 0
F3 74 1 0
F3 102 1 0
C4 131 1 0
F4 163 1 0
C4 191 1 0
F3 219 1 0
F2 247 1 0
C3 276 1 0
F3 304 1 0
F3 332 1 0
C4 360 1 0
F4 388 1 0
C4 416 1 0
F3 444 1 0
Measure Number: 66
F3 83 1 0
A3 101 1 -1
F4 118 1 0
F4 135 1 0
A4 153 1 -1
F5 170 1 0
A4 187 1 -1
F4 205 1 0
D3 222 1 0
A3 239 1 -1
D4 257 1 0
D4 274 1 0
A4 291 1 -1
D5 308 1 0
A4 326 1 -1
D4 343 1 0
F2 83 1 0
C3 101 1 0
F3 118 1 0
F3 135 1 0
C4 153 1 0
F4 170 1 0
C4 187 1 0
F3 205 1 0
F2 222 1 0
C3 239 1 0
F3 257 1 0
F3 274 1 0
C4 291 1 0
F4 308 1 0
C4 326 1 0
F3 343 1 0
Measure Number: 67
G3 12 1 0
C4 30 1 0
G4 48 1 0
G4 66 1 0
C5 84 1 0
G5 102 1 0
G5 121 1 0
C6 143 1 0
G6 168 1 0
C6 193 1 0
G5 211 1 0
G5 229 1 0
C5 248 1 0
G4 266 1 0
G4 284 1 0
C4 302 1 0
G2 12 1 0
E3 30 1 -1
G3 48 1 0
G3 66 1 0
E4 84 1 -1
G4 102 1 0
G4 121 1 0
E5 143 1 -1
G5 168 1 0
E5 193 1 -1
G4 211 1 0
G4 229 1 0
E4 248 1 -1
G3 266 1 0
G3 284 1 0
E3 302 1 -1
Measure Number: 68
A3 12 1 -1
C4 30 1 0
A4 49 1 -1
A4 68 1 -1
C5 86 1 0
A5 108 1 -1
A5 134 1 -1
C6 159 1 0
A6 184 1 -1
C6 209 1 0
A5 234 1 -1
A5 259 1 -1
C5 278 1 0
A4 297 1 -1
A4 315 1 -1
C4 334 1 0
G2 12 1 0
E3 30 1 -1
G3 49 1 0
G3 68 1 0
E4 86 1 -1
G4 108 1 0
G4 134 1 0
E5 159 1 -1
G5 184 1 0
E5 209 1 -1
G4 234 1 0
G4 259 1 0
E4 278 1 -1
G3 297 1 0
G3 315 1 0
E3 334 1 -1
Measure Number: 69
A3 83 1 -1
B3 114 1 0
A4 144 1 -1
A4 175 1 -1
B4 205 1 0
A5 236 1 -1
A5 266 1 -1
B5 297 1 0
A6 327 1 -1
B5 358 1 0
A5 388 1 -1
A5 419 1 -1
B4 449 1 0
A4 480 1 -1
A4 510 1 -1
C4 540 1 0
G2 83 1 0
D3 114 1 0
F3 144 1 0
G3 175 1 0
D4 205 1 0
F4 236 1 0
G4 266 1 0
D5 297 1 0
F5 327 1 0
D5 358 1 0
G4 388 1 0
F4 419 1 0
D4 449 1 0
G3 480 1 0
F3 510 1 0
D3 540 1 0
Measure Number: 70
G3 12 1 0
B3 42 1 0
G4 71 1 0
G4 100 1 0
B4 129 1 0
G5 158 1 0
G5 188 1 0
B5 218 1 0
G6 247 1 0
B5 276 1 0
G5 305 1 0
G5 334 1 0
B4 364 1 0
G4 393 1 0
G4 422 1 0
C4 451 1 0
G2 12 1 0
D3 42 1 0
F3 71 1 0
G3 100 1 0
D4 129 1 0
F4 158 1 0
G4 188 1 0
D5 218 1 0
F5 247 1 0
D5 276 1 0
G4 305 1 0
F4 334 1 0
D4 364 1 0
G3 393 1 0
D3 422 1 0
G2 451 1 0
Measure Number: 71
E3 95 1 0
G3 122 1 0
E4 151 1 0
E4 178 1 0
G4 206 1 0
E5 235 1 0
E5 262 1 0
G5 290 1 0
E6 333 1 0
E6 360 1 0
G6 388 1 0
E7 419 1 0
G6 446 1 0
E6 474 1 0
E6 501 1 0
G5 529 1 0
C2 95 1 0
G2 122 1 0
C3 151 1 0
C3 178 1 0
G3 206 1 0
C4 235 1 0
C4 262 1 0
G4 290 1 0
C5 333 1 0
C5 360 1 0
G5 388 1 0
C6 419 1 0
G5 446 1 0
C5 474 1 0
C5 501 1 0
G4 529 1 0
Measure Number: 72
E5 14 1 0
E5 43 1 0
G4 72 1 0
E4 100 1 0
E4 129 1 0
G3 158 1 0
E3 187 1 0
G3 216 1 0
D3 245 1 0
G3 274 1 0
D4 303 1 0
G3 331 1 0
F3 360 1 0
G3 389 1 0
F4 418 1 0
G3 447 1 0
E4 129 4 0
D4 303 2 0
F4 418 2 0
C4 14 1 0
C4 43 1 0
G3 72 1 0
C3 100 1 0
C3 129 1 0
G2 158 1 0
C2 187 1 0
G2 216 1 0
B2 245 1 0
G2 274 1 0
C2 303 1 0
G2 331 1 0
D3 360 1 0
G2 389 1 0
C2 418 1 0
G2 447 1 0
Measure Number: 73
E3 95 1 0
G3 121 1 0
E4 162 1 0
E4 188 1 0
G4 215 1 0
E5 243 1 0
E5 270 1 0
G5 296 1 0
E6 339 1 0
E6 366 1 0
G6 392 1 0
E7 423 1 0
G6 449 1 0
E6 476 1 0
E6 502 1 0
G5 529 1 0
E4 162 2 0
C2 95 1 0
G2 121 1 0
C3 162 1 0
C3 188 1 0
G3 215 1 0
C4 243 1 0
C4 270 1 0
G4 296 1 0
C5 339 1 0
C5 366 1 0
G5 392 1 0
C6 423 1 0
G5 449 1 0
C5 476 1 0
C5 502 1 0
G4 529 1 0
Measure Number: 74
E5 14 1 0
E5 43 1 0
G4 71 1 0
E4 100 1 0
E4 129 1 0
G3 158 1 0
E3 187 1 0
G3 216 1 0
D3 245 1 0
G3 273 1 0
D4 302 1 0
G3 331 1 0
C3 360 1 0
G3 389 1 0
C4 418 1 0
G3 447 1 0
E4 129 4 0
D4 302 2 0
C4 418 2 0
C4 14 1 0
C4 43 1 0
G3 71 1 0
C3 100 1 0
C3 129 1 0
G2 158 1 0
C2 187 1 0
G2 216 1 0
B2 245 1 0
G2 273 1 0
C2 302 1 0
G2 331 1 0
A2 360 1 0
G2 389 1 0
C2 418 1 0
G2 447 1 0
Measure Number: 75
D3 83 1 0
G3 111 1 0
D4 140 1 0
D4 167 1 0
G4 194 1 0
D5 222 1 0
D5 249 1 0
G5 277 1 0
D6 331 1 0
D6 358 1 0
G6 385 1 0
D7 416 1 0
G6 443 1 0
D6 470 1 0
D6 497 1 0
G5 524 1 0
D4 140 2 0
C2 83 1 0
G2 111 1 0
B2 140 1 0
C3 167 1 0
G3 194 1 0
B3 222 1 0
C4 249 1 0
G4 277 1 0
B4 331 1 0
C5 358 1 0
G5 385 1 0
B5 416 1 0
G5 443 1 0
C5 470 1 0
B4 497 1 0
G4 524 1 0
Measure Number: 76
D5 12 1 0
D5 40 1 0
G4 68 1 0
D4 95 1 0
D4 124 1 0
G3 152 1 0
D3 180 1 0
G3 207 1 0
C3 236 1 0
F3 263 1 0
C4 292 1 0
F3 320 1 0
C3 348 1 0
F3 375 1 0
A3 425 1 0
F3 453 1 0
D4 124 4 0
C4 292 2 0
A3 425 2 0
C4 12 1 0
B3 40 1 0
G3 68 1 0
C3 95 1 0
B2 124 1 0
G2 152 1 0
C2 180 1 0
G2 207 1 0
A2 236 1 0
F2 263 1 0
C2 292 1 0
F2 320 1 0
A2 348 1 0
F2 375 1 0
C2 425 1 0
F2 453 1 0
Measure Number: 77
C3 83 1 0
F3 114 1 0
C4 145 1 0
C4 175 1 0
E4 206 1 -1
C5 236 1 0
C5 267 1 0
F5 299 1 0
C6 342 1 0
C6 373 1 0
F6 404 1 0
C7 434 1 0
F6 465 1 0
C6 495 1 0
C6 526 1 0
F5 556 1 0
C4 145 2 0
C2 83 1 0
A2 114 1 -1
C3 145 1 0
C3 175 1 0
A3 206 1 -1
C4 236 1 0
C4 267 1 0
A4 299 1 -1
C5 342 1 0
C5 373 1 0
A5 404 1 -1
C6 434 1 0
A5 465 1 -1
C5 495 1 0
C5 526 1 0
A4 556 1 -1
Measure Number: 78
C5 12 1 0
C5 38 1 0
F4 64 1 0
C4 91 1 0
C4 128 1 0
F3 154 1 0
C3 181 1 0
F3 207 1 0
C3 234 1 0
F3 260 1 0
C4 287 1 0
F3 313 1 0
C3 340 1 0
F3 366 1 0
D4 395 1 0
F3 422 1 0
C4 128 4 0
C4 287 2 0
D4 395 2 0
C4 12 1 0
C4 38 1 0
A3 64 1 -1
C3 91 1 0
C3 128 1 0
A2 154 1 -1
C2 181 1 0
A2 207 1 -1
C2 234 1 0
A2 260 1 -1
C3 287 1 0
A2 313 1 -1
C2 340 1 0
A2 366 1 -1
C3 395 1 0
A2 422 1 -1
Measure Number: 79
C3 83 1 0
F3 113 1 0
C4 142 1 0
C4 171 1 0
E4 200 1 -1
C5 230 1 0
C5 259 1 0
F5 288 1 0
C6 331 1 0
C6 361 1 0
F6 390 1 0
C7 419 1 0
F6 448 1 0
C6 478 1 0
C6 507 1 0
F5 536 1 0
C4 142 2 0
C2 83 1 0
A2 113 1 -1
C3 142 1 0
C3 171 1 0
A3 200 1 -1
C4 230 1 0
C4 259 1 0
A4 288 1 -1
C5 331 1 0
C5 361 1 0
A5 390 1 -1
C6 419 1 0
A5 448 1 -1
C5 478 1 0
C5 507 1 0
A4 536 1 -1
Measure Number: 80
C5 12 1 0
C5 39 1 0
F4 67 1 0
C4 95 1 0
C4 132 1 0
F3 160 1 0
C3 188 1 0
F3 216 1 0
C3 243 1 0
F3 271 1 0
C4 300 1 0
F3 328 1 0
C3 356 1 0
F3 384 1 0
D4 413 1 0
F3 441 1 0
C4 132 4 0
C4 300 2 0
D4 413 2 0
C4 12 1 0
C4 39 1 0
A3 67 1 -1
C3 95 1 0
C3 132 1 0
A2 160 1 -1
C2 188 1 0
A2 216 1 -1
C2 243 1 0
A2 271 1 -1
C3 300 1 0
A2 328 1 -1
C2 356 1 0
A2 384 1 -1
C3 413 1 0
A2 441 1 -1
Measure Number: 81
E3 95 1 0
G3 118 1 0
E4 147 1 0
G3 170 1 0
E3 193 1 0
G3 216 1 0
E4 239 1 0
G3 262 1 0
E3 285 1 0
G3 309 1 0
E4 332 1 0
G3 355 1 0
E3 378 1 0
G3 401 1 0
E4 424 1 0
G3 448 1 0
C2 95 1 0
G2 118 1 0
C3 147 1 0
G2 170 1 0
G1 193 1 0
G2 216 1 0
C3 239 1 0
G2 262 1 0
C2 285 1 0
G2 309 1 0
C3 332 1 0
G2 355 1 0
G1 378 1 0
G2 401 1 0
C3 424 1 0
G2 448 1 0
Measure Number: 82
E3 14 1 0
G3 38 1 0
E4 66 1 0
G3 90 1 0
E3 113 1 0
G3 137 1 0
E4 161 1 0
G3 184 1 0
E3 208 1 0
G3 232 1 0
E4 255 1 0
G3 279 1 0
E3 303 1 0
G3 326 1 0
E4 350 1 0
G3 374 1 0
C2 14 1 0
G2 38 1 0
C3 66 1 0
G2 90 1 0
G1 113 1 0
G2 137 1 0
C3 161 1 0
G2 184 1 0
C2 208 1 0
G2 232 1 0
C3 255 1 0
G2 279 1 0
G1 303 1 0
G2 326 1 0
C3 350 1 0
G2 374 1 0
Measure Number: 83
E3 14 4 0
rest 4
E4 102 8 0
G4 102 8 0
C5 102 8 0
E5 102 8 0
C1 14 4 0
C2 14 4 0
rest 4
C3 102 8 0
G3 102 8 0
C4 102 8 0
