Measure Number: 1
F3 178 6 0
C4 178 6 -1
E4 178 6 -1
D3 259 6 -1
D4 259 6 -1
Measure Number: 71
G6 16 2 -1
A6 42 2 -1
G6 69 2 -1
D6 95 2 -1
D7 121 2 -1
D6 148 2 -1
D6 174 2 -1
E6 201 2 -1
D6 227 2 -1
A5 253 2 -1
A6 280 2 -1
A5 306 2 -1
B3 16 6 -1
G4 16 6 -1
D4 95 6 -1
C4 174 6 -1
A4 174 6 -1
A3 253 6 -1
F4 253 6 0
G3 16 24 -1
Measure Number: 72
A5 16 2 -1
B5 46 2 -1
A5 76 2 -1
G5 105 2 -1
G6 135 2 -1
G5 165 2 -1
D5 195 12 -1
B3 16 6 -1
G4 16 6 -1
D4 105 6 -1
C4 195 6 -1
A4 195 6 -1
A3 253 6 -1
F4 253 6 0
G3 16 24 -1
Measure Number: 73
D5 129 2 -1
G5 159 2 -1
A5 190 2 -1
B5 220 2 -1
A5 250 2 -1
G5 281 2 -1
D5 311 2 -1
A5 341 2 -1
D6 371 2 -1
E6 402 2 -1
D6 432 2 -1
A5 462 2 -1
G3 129 6 -1
B3 129 6 -1
G4 129 6 -1
D4 220 6 -1
F3 311 6 0
C4 311 6 -1
E4 311 6 -1
D3 402 6 -1
D4 402 6 -1
Measure Number: 74
G5 16 2 -1
D6 42 2 -1
G6 67 2 -1
A6 93 2 -1
G6 119 2 -1
E6 145 2 -1
A5 170 2 -1
D6 196 2 -1
A6 222 2 -1
B6 248 2 -1
A6 273 2 -1
D6 299 2 -1
G3 16 6 -1
B3 16 6 -1
E4 16 6 -1
D3 93 6 -1
D4 93 6 -1
F3 170 6 0
C4 170 6 -1
E4 170 6 -1
D3 248 6 -1
D4 248 6 -1
Measure Number: 75
B6 24 2 -1
D6 49 2 -1
A6 74 2 -1
B5 100 2 -1
A6 125 2 -1
D6 150 2 -1
G6 175 2 -1
B5 200 2 -1
E6 225 2 -1
A5 262 2 -1
D6 287 2 -1
D5 312 2 -1
G3 24 12 -1
D4 24 12 -1
B4 24 12 -1
rest 6
D3 262 6 -1
A3 262 6 -1
C4 262 6 -1
F4 262 6 0
Measure Number: 76
B5 16 2 -1
D5 42 2 -1
A5 67 2 -1
B4 93 2 -1
A5 118 2 -1
D5 144 2 -1
G5 170 2 -1
B4 195 2 -1
E5 221 2 -1
A4 247 2 -1
D5 272 2 -1
D4 298 2 -1
G3 16 12 -1
B3 16 12 -1
G4 16 12 -1
rest 6
D2 247 6 -1
C3 247 6 -1
F3 247 6 0
Measure Number: 77
B4 129 2 -1
D4 155 2 -1
A4 181 2 -1
B3 208 2 -1
A4 234 2 -1
D4 260 2 -1
G4 286 2 -1
B3 313 2 -1
E4 339 2 -1
A3 391 2 -1
D4 417 2 -1
D3 444 2 -1
G2 129 12 -1
B2 129 12 -1
G3 129 12 -1
rest 6
D2 391 6 -1
Measure Number: 78
B3 16 2 -1
G3 41 2 -1
E4 66 2 -1
D3 91 2 -1
D4 116 2 -1
A3 141 2 -1
B3 166 2 -1
G3 191 2 -1
E4 216 2 -1
D3 241 2 -1
D4 266 2 -1
A3 291 2 -1
G1 16 6 -1
G2 16 6 -1
D2 91 6 -1
G1 166 6 -1
G2 166 6 -1
D2 241 6 -1
Measure Number: 79
B3 16 6 -1
B3 69 2 -1
D4 69 2 -1
A3 97 2 -1
G3 124 2 -1
E4 175 2 -1
G4 175 2 -1
D4 203 2 -1
B3 230 2 -1
G4 257 2 -1
B4 257 2 -1
E4 285 2 -1
D4 312 2 -1
G1 16 6 -1
G2 16 6 -1
rest 6
rest 6
G2 257 2 -1
D3 285 2 -1
B3 312 2 -1
Measure Number: 80
B4 13 2 -1
D5 13 2 -1
A4 40 2 -1
G4 68 2 -1
E5 95 2 -1
G5 95 2 -1
D5 123 2 -1
B4 151 2 -1
G5 178 2 -1
B5 178 2 -1
E5 206 2 -1
D5 234 2 -1
B5 277 2 -1
D6 277 2 -1
A5 304 2 -1
G5 332 2 -1
G2 13 2 -1
D3 40 2 -1
B3 68 2 -1
B2 95 2 -1
G3 123 2 -1
D4 151 2 -1
D3 178 2 -1
B3 206 2 -1
G4 234 2 -1
G3 277 2 -1
D4 304 2 -1
B4 332 2 -1
Measure Number: 81
E6 132 2 -1
G6 132 2 -1
D6 156 2 -1
B5 180 2 -1
G6 204 2 -1
B6 204 2 -1
E6 228 2 -1
D6 252 2 -1
E6 276 2 -1
G6 276 2 -1
D6 300 2 -1
B5 324 2 -1
G6 348 2 -1
B6 348 2 -1
E6 373 2 -1
D6 397 2 -1
B3 132 2 -1
G4 156 2 -1
D5 180 2 -1
D4 204 2 -1
B4 228 2 -1
G5 252 2 -1
G4 276 2 -1
B4 300 2 -1
G5 324 2 -1
D4 348 2 -1
B4 373 2 -1
G5 397 2 -1
Measure Number: 82
E6 13 2 -1
G6 13 2 -1
D6 37 2 -1
B5 61 2 -1
G6 85 2 -1
B6 85 2 -1
E6 109 2 -1
D6 133 2 -1
E6 157 2 -1
G6 157 2 -1
D6 181 2 -1
B5 205 2 -1
G6 229 2 -1
B6 229 2 -1
E6 254 2 -1
D6 278 2 -1
G4 13 2 -1
B4 37 2 -1
G5 61 2 -1
D4 85 2 -1
B4 109 2 -1
G5 133 2 -1
G4 157 2 -1
B4 181 2 -1
G5 205 2 -1
D4 229 2 -1
B4 254 2 -1
G5 278 2 -1
Measure Number: 83
B5 13 2 -1
G6 13 2 -1
rest 2
G5 99 2 -1
G6 99 2 -1
E5 133 2 -1
E6 133 2 -1
D5 167 2 -1
D6 167 2 -1
B4 201 2 -1
B5 201 2 -1
A4 234 2 -1
A5 234 2 -1
G4 268 2 -1
G5 268 2 -1
E4 302 2 -1
E5 302 2 -1
D4 336 2 -1
D5 336 2 -1
B3 369 2 -1
B4 369 2 -1
A3 403 2 -1
A4 403 2 -1
G4 13 2 -1
rest 2
G3 99 2 -1
G4 99 2 -1
E3 133 2 -1
E4 133 2 -1
D3 167 2 -1
D4 167 2 -1
B2 201 2 -1
B3 201 2 -1
A2 234 2 -1
A3 234 2 -1
G2 268 2 -1
G3 268 2 -1
E2 302 2 -1
E3 302 2 -1
D2 336 2 -1
D3 336 2 -1
B1 369 2 -1
B2 369 2 -1
A1 403 2 -1
A2 403 2 -1
Measure Number: 84
G3 16 6 -1
G4 16 6 -1
rest 6
B5 137 12 -1
D6 137 12 -1
G6 137 12 -1
B6 137 12 -1
G1 16 6 -1
G2 16 6 -1
rest 6
G3 137 12 -1
D4 137 12 -1
B4 137 12 -1
Measure Number: 85
G3 43 24 -1
G1 43 24 -1
G2 43 24 -1
