Measure Number: 1
B2 195 3 -1
C3 224 3 -1
D3 253 3 -1
E3 282 3 -1
F3 311 3 -1
Measure Number: 77
B3 103 18 -1
D4 103 18 -1
G4 103 18 -1
C4 264 18 -1
E4 264 18 -1
A4 264 18 -1
E2 103 6 -1
D2 149 3 0
E2 178 3 -1
F2 206 3 0
G2 235 3 0
A2 264 3 -1
B2 293 3 -1
C3 322 3 -1
D3 351 3 -1
E3 380 3 -1
F3 409 3 -1
Measure Number: 78
B3 18 18 -1
D4 18 18 -1
A3 179 18 -1
C4 179 18 -1
F4 179 18 -1
E2 18 6 -1
D2 64 3 0
E2 93 3 -1
F2 121 3 0
G2 150 3 0
A2 179 3 -1
B2 208 3 -1
C3 237 3 -1
D3 266 3 -1
E3 295 3 -1
F3 324 3 -1
Measure Number: 79
G3 18 12 0
B3 18 12 -1
E4 18 12 -1
D4 76 3 0
E4 102 3 -1
F4 131 3 -1
G4 160 3 -1
A4 189 3 -1
B4 215 3 -1
C5 244 3 -1
F4 271 3 -1
E2 18 12 -1
rest 6
A3 131 18 -1
C4 131 18 -1
Measure Number: 80
E4 92 12 -1
D4 160 3 0
E4 192 3 -1
F4 223 3 -1
G4 254 3 -1
A4 285 3 -1
B4 316 3 -1
C5 347 3 -1
F4 378 3 -1
G3 92 18 0
B3 92 18 -1
A3 223 18 -1
C4 223 18 -1
Measure Number: 81
E4 16 12 -1
C4 86 3 1
D4 117 3 0
E4 149 3 0
F4 180 3 1
G4 212 3 0
G4 244 3 1
A4 275 3 0
D4 307 3 0
G3 16 18 0
B3 16 18 -1
F3 149 18 1
A3 149 18 0
Measure Number: 82
D4 16 12 -1
B3 86 3 0
C4 118 3 0
D4 149 3 0
E4 181 3 0
F4 213 3 0
F4 245 3 1
G4 276 3 0
B3 308 3 -1
F3 16 18 0
A3 16 18 -1
E3 149 12 0
G3 149 12 0
C3 276 6 0
Measure Number: 83
A3 84 12 0
C5 126 6 0
A4 153 12 0
C5 153 12 0
A4 196 6 0
C5 196 6 0
F2 84 12 0
C4 126 6 0
F3 153 12 0
C4 153 12 0
F3 196 6 0
C4 196 6 0
Measure Number: 84
E5 12 9 0
D5 55 3 0
C5 76 6 0
A4 116 12 0
F5 116 12 0
F4 163 6 0
D5 163 6 0
B4 12 12 -1
B4 88 6 -1
F3 12 12 0
C4 12 12 0
F3 76 6 0
C4 76 6 0
F3 116 12 0
C4 116 12 0
B3 163 6 -1
Measure Number: 85
F4 10 12 0
C5 10 12 0
E4 55 6 0
A4 55 6 0
C4 83 12 0
F4 83 12 0
B3 128 6 -1
F4 128 6 0
G4 140 6 0
A3 10 12 0
C3 55 6 0
A3 55 6 0
D3 83 12 0
A3 83 12 0
G2 128 6 0
D3 128 6 0
Measure Number: 86
G4 12 18 0
C4 89 12 0
A4 89 12 0
D4 135 6 0
B4 135 6 -1
B3 12 12 -1
E4 12 12 0
B3 59 6 -1
D4 59 6 0
C3 12 12 0
C3 59 6 0
F2 89 12 0
F3 89 12 0
B2 135 6 -1
F3 135 6 0
Measure Number: 87
C4 12 12 0
A4 12 12 0
D4 58 6 0
F4 58 6 0
C4 87 12 0
A4 87 12 0
B3 134 6 -1
B4 134 6 -1
C3 12 12 0
F3 12 12 0
B2 58 6 -1
F3 58 6 0
C3 87 12 0
F3 87 12 0
D3 134 6 0
F3 134 6 0
Measure Number: 88
A4 12 9 0
G4 47 3 0
F4 65 6 0
rest 12
rest 6
C4 12 12 0
D4 65 6 0
C3 12 12 0
F3 12 12 0
B2 65 6 -1
F3 65 6 0
rest 12
rest 6
Measure Number: 89
E4 81 12 0
C5 81 12 0
F4 145 6 0
A4 145 6 0
E4 186 12 0
C5 186 12 0
D4 250 6 0
D5 250 6 0
C3 81 12 0
A3 81 12 0
D3 145 6 0
A3 145 6 0
E3 186 12 0
A3 186 12 0
F3 250 6 0
A3 250 6 0
Measure Number: 90
C5 10 9 0
B4 64 3 0
A4 92 6 0
E4 137 12 0
C5 137 12 0
D4 198 6 0
D5 198 6 0
E4 10 12 0
F4 92 6 0
E3 10 12 0
A3 10 12 0
D3 92 6 0
A3 92 6 0
E3 137 12 0
A3 137 12 0
F3 198 6 0
A3 198 6 0
Measure Number: 91
C5 10 9 0
B4 75 3 0
A4 109 6 0
B4 163 18 0
E4 10 12 0
E4 109 6 0
D4 172 12 0
E4 184 12 0
A4 184 12 0
D4 234 6 0
E4 246 6 0
G4 246 6 1
E3 10 12 0
A3 10 12 0
E3 109 6 0
C4 109 6 0
E3 163 12 0
E3 246 6 0
Measure Number: 92
A4 12 18 0
A4 132 18 0
C5 132 18 0
C4 12 12 0
E4 12 12 0
C4 86 6 0
E4 86 6 0
E4 132 12 -1
E4 206 6 -1
A2 12 12 0
A2 86 6 0
F2 132 12 1
F2 206 6 1
Measure Number: 93
C5 81 0 0
D4 110 9 0
G4 110 9 0
B4 110 9 -1
C4 147 3 0
F4 147 3 1
A4 147 3 0
D4 166 6 0
G4 166 6 0
A4 188 18 0
B3 188 12 -1
E4 188 12 0
B3 219 6 -1
E4 219 6 0
G2 110 9 0
A2 147 3 0
B2 166 6 -1
C3 188 12 0
C2 219 6 0
C3 219 6 0
Measure Number: 94
F4 12 18 0
C5 82 18 0
A3 12 12 0
A3 41 6 0
E4 82 12 -1
A4 82 12 0
E4 111 6 -1
A4 111 6 0
F2 12 12 0
C3 12 12 0
F2 41 6 0
F2 82 12 1
F2 111 6 1
Measure Number: 95
C5 11 0 0
D4 40 9 0
G4 40 9 0
B4 40 9 -1
C4 78 3 0
F4 78 3 1
A4 78 3 0
D4 96 6 0
G4 96 6 0
A4 119 18 0
B3 119 12 -1
E4 119 12 0
B3 149 6 -1
E4 149 6 0
G2 40 9 0
A2 78 3 0
B2 96 6 -1
C3 119 12 0
C2 149 6 0
C3 149 6 0
Measure Number: 96
E4 28 36 -1
F4 40 36 1
A3 28 18 0
C4 97 18 0
C3 28 9 0
B2 52 3 -1
A2 67 6 0
E3 97 12 -1
E3 123 6 -1
Measure Number: 97
E4 40 36 -1
G4 40 36 -1
B3 40 18 -2
C4 129 18 0
C3 40 9 0
B2 64 3 -1
B2 100 6 -2
E3 129 12 -1
E3 156 6 -1
Measure Number: 98
E4 29 36 -1
G4 29 36 -1
A3 29 18 -1
C4 111 18 0
C3 29 9 0
B2 56 3 -1
A2 86 6 -1
A2 111 18 -1
B3 111 12 -1
B3 142 6 -1
Measure Number: 99
G4 92 12 -1
F4 130 6 0
B4 170 12 -1
B4 209 6 -1
D4 92 18 -1
C4 170 18 0
E4 170 18 -1
A2 92 36 -1
B3 92 12 -1
A3 130 6 -1
G3 170 12 -1
G3 209 6 -1
Measure Number: 100
B4 16 12 -1
A4 54 6 -1
G4 94 12 -1
G4 133 6 -1
D4 16 18 -1
C4 94 18 0
A2 16 36 -1
G3 16 12 -1
F3 54 6 0
B3 94 12 -1
B3 133 6 -1
Measure Number: 101
G4 27 12 -1
F4 66 6 0
B4 105 12 -1
B4 144 6 -1
D4 27 18 -1
C4 105 18 0
E4 105 18 -1
A2 27 18 -1
G3 105 12 -1
G3 144 6 -1
B3 27 12 -1
A3 66 6 -1
Measure Number: 102
B4 35 12 -1
A4 76 6 -1
A4 107 6 -1
rest 6
rest 6
C4 35 18 -1
E4 35 18 -2
E4 107 18 -2
G3 35 12 -1
F3 76 6 0
C4 107 12 -1
C4 158 6 -1
Measure Number: 103
F4 16 18 0
C5 16 18 -1
A4 100 18 -1
E4 28 18 -2
E4 100 18 -2
A3 16 9 -1
G3 53 3 -1
F3 69 6 0
C4 100 12 -1
C4 135 6 -1
Measure Number: 104
C5 16 36 -1
F4 16 36 0
A3 16 12 -1
D3 51 6 -1
D3 82 18 -1
E4 82 12 -1
E4 117 6 -1
Measure Number: 105
C5 92 12 -1
B4 190 6 -1
E5 251 12 -1
E5 348 6 -1
G4 92 18 -1
F4 251 18 0
A4 251 18 -1
D3 92 36 -1
E4 92 12 -1
D4 190 6 -1
C4 251 12 -1
C4 348 6 -1
Measure Number: 106
E5 22 12 -1
D5 118 6 -1
C5 178 12 -1
C5 273 6 -1
G4 22 18 -1
F4 178 18 0
D3 22 36 -1
C4 22 12 -1
B3 118 6 -1
E4 178 12 -1
E4 273 6 -1
Measure Number: 107
C5 27 12 -1
B4 125 6 -1
E5 186 12 -1
E5 284 6 -1
G4 27 18 -1
F4 186 18 0
A4 186 18 -1
D3 27 18 -1
C4 186 12 -1
C4 284 6 -1
E4 27 12 -1
D4 125 6 -1
Measure Number: 108
E5 111 12 -1
D5 187 6 -1
G4 243 9 0
A4 255 9 1
C5 243 9 1
G5 243 9 0
G4 311 3 1
C5 311 3 1
G5 311 3 1
A4 345 6 0
C5 345 6 1
A5 345 6 0
F4 111 18 -1
A4 111 18 -2
C4 111 12 -1
B3 187 6 -1
E3 243 12 0
E4 243 12 0
E3 345 6 0
E4 345 6 0
Measure Number: 109
A4 29 9 1
E5 29 9 0
G5 17 9 0
A5 29 9 1
B4 88 3 0
E5 88 3 0
G5 88 3 0
B5 88 3 0
C5 119 6 0
E5 119 6 0
G5 119 6 0
C6 119 6 0
C5 168 9 1
E5 168 9 0
A5 168 9 1
C6 168 9 1
D5 227 3 0
A5 227 3 1
D6 227 3 0
D5 260 6 1
A5 260 6 1
D6 260 6 1
C3 29 9 1
C4 29 9 1
B2 88 3 0
B3 88 3 0
A2 119 6 1
A3 119 6 1
G3 168 12 0
G4 168 12 0
G3 260 6 0
G4 260 6 0
Measure Number: 110
E5 31 9 0
A5 31 9 1
C6 31 9 1
E6 31 9 0
E5 93 3 1
A5 93 3 1
E6 93 3 1
F5 126 6 1
A5 126 6 1
F6 126 6 1
G5 198 9 0
B5 198 9 -1
F6 186 9 -1
G6 198 9 0
A5 281 3 -1
F6 281 3 -1
A6 281 3 -1
A5 327 6 0
F6 327 6 -1
A6 327 6 0
E3 31 9 0
E4 31 9 0
D3 93 3 0
D4 93 3 0
C3 126 6 1
C4 126 6 1
D4 198 6 -1
D5 198 6 -1
rest 6
G2 327 6 0
G3 327 6 0
Measure Number: 111
B5 84 6 -1
E6 84 6 -1
B6 84 6 -1
rest 3
F4 131 3 0
F5 131 3 0
E4 163 6 -1
E5 163 6 -1
B4 192 6 -1
B5 192 6 -1
rest 6
G5 251 6 0
D6 251 6 0
G6 251 6 0
G2 84 9 0
G3 84 9 0
F2 131 3 0
F3 131 3 0
E2 163 6 -1
E3 163 6 -1
B2 192 6 -1
B3 192 6 -1
rest 6
B1 251 6 -1
B2 251 6 -1
Measure Number: 112
F5 12 12 0
D6 12 12 0
F6 12 12 0
D5 60 6 0
B5 60 6 -1
D6 60 6 0
B4 89 12 -1
D5 89 12 0
B5 89 12 -1
C5 136 6 0
F5 136 6 0
A5 136 6 0
C6 136 6 0
B1 12 12 -1
B2 12 12 -1
D2 60 6 0
D3 60 6 0
G2 89 12 0
G3 89 12 0
F2 136 6 0
F3 136 6 0
Measure Number: 113
D5 12 12 0
F5 12 12 0
B5 12 12 -1
D6 12 12 0
B4 81 6 -1
D5 81 6 0
B5 81 6 -1
G4 119 12 0
B4 119 12 -1
E5 119 12 -1
G5 119 12 0
A4 170 6 0
D5 170 6 0
F5 170 6 1
A5 170 6 0
B1 12 9 -1
B2 12 9 -1
A1 58 3 0
A2 58 3 0
G1 81 6 0
G2 81 6 0
E2 119 12 -1
E3 119 12 -1
D2 170 6 0
D3 170 6 0
Measure Number: 114
B4 12 12 -1
D5 12 12 0
G5 12 12 0
B5 12 12 -1
G4 89 6 0
B4 89 6 -1
G5 89 6 0
E4 130 12 -1
A4 130 12 -1
E5 130 12 -1
F4 181 6 0
B4 181 6 -1
D5 181 6 0
F5 181 6 0
G1 12 9 0
G2 12 9 0
F1 58 3 0
F2 58 3 0
E1 89 6 -1
E2 89 6 -1
C2 130 12 0
C3 130 12 0
B1 181 6 -1
B2 181 6 -1
Measure Number: 115
F4 38 36 1
B4 38 36 0
D5 38 36 1
F5 38 36 1
B3 88 6 0
B3 119 12 0
B3 169 6 0
A1 38 12 0
A2 38 36 0
Measure Number: 116
D4 107 36 1
F4 107 36 1
B4 107 36 0
B3 107 12 0
B3 142 6 0
B3 168 12 0
B3 203 6 0
A2 107 36 0
Measure Number: 117
F4 17 18 1
B4 17 18 0
B3 140 18 0
E4 140 18 0
B4 140 18 0
D4 17 9 1
C4 59 3 1
B3 89 6 0
E4 124 12 0
C4 179 6 1
G2 124 18 1
A2 17 18 0
Measure Number: 118
B3 26 36 0
D4 26 36 1
A4 26 36 0
B3 49 12 0
A3 66 6 0
F3 107 12 1
B2 147 6 0
F2 26 36 1
Measure Number: 119
A4 16 12 0
G4 59 6 1
G4 96 18 0
B3 16 36 0
E4 16 36 0
E2 16 18 0
E2 96 12 0
F2 140 6 0
Measure Number: 120
G3 16 36 0
B3 16 36 0
F4 16 36 0
G4 28 36 0
G2 16 12 0
G2 47 6 0
G2 73 12 0
G2 104 6 0
Measure Number: 121
G3 14 18 0
D4 14 18 0
F4 14 18 0
G4 26 18 0
G3 82 18 0
C4 82 18 0
E4 82 18 0
G4 82 18 0
B2 14 9 0
A2 43 3 0
G2 58 6 0
C3 82 12 0
A2 115 6 0
Measure Number: 122
G3 84 36 0
C4 84 36 0
E4 84 36 0
G4 84 36 0
G2 84 12 0
E2 125 6 0
C2 151 12 0
A1 193 6 0
Measure Number: 123
B3 16 36 0
F4 16 36 0
G3 16 18 0
G1 16 36 0
A3 62 12 0
A3 101 6 0
Measure Number: 124
F4 12 12 0
E4 59 6 0
A4 98 12 0
A4 144 6 0
C4 12 18 0
B3 98 18 0
D4 98 18 0
G2 12 36 0
A3 12 12 0
G3 59 6 0
F3 98 12 0
F3 144 6 0
Measure Number: 125
A4 12 12 0
G4 59 6 0
F4 98 12 0
F4 144 6 0
C4 12 18 0
B3 98 18 0
G2 12 36 0
F3 12 12 0
E3 59 6 0
A3 98 12 0
A3 144 6 0
Measure Number: 126
F4 12 12 0
E4 59 6 0
A4 98 12 0
A4 144 6 0
C4 12 18 0
B3 98 18 0
D4 98 18 0
G2 12 18 0
F3 98 12 0
F3 144 6 0
A3 12 12 0
G3 59 6 0
Measure Number: 127
A4 27 12 0
G4 73 6 0
G4 102 6 0
rest 6
rest 6
B3 27 18 -1
D4 27 18 -1
D4 102 18 -1
F3 27 12 0
E3 73 6 0
B3 102 12 -1
B3 159 6 -1
Measure Number: 128
E4 92 18 0
B4 92 18 -1
G4 191 18 0
D4 104 18 -1
D4 191 18 -1
G3 92 9 0
F3 135 3 0
E3 156 6 0
B3 191 12 -1
B3 239 6 -1
Measure Number: 129
B4 10 36 -1
E4 10 36 0
G3 10 12 0
C3 64 6 0
D4 98 12 0
D4 153 6 0
C3 98 18 0
Measure Number: 130
B4 12 12 -1
A4 72 6 0
D5 110 12 0
D5 170 6 0
F4 12 18 0
E4 110 18 0
G4 110 18 0
D4 12 12 0
C4 72 6 0
B3 110 12 -1
B3 170 6 -1
C3 12 36 0
Measure Number: 131
D5 10 12 0
C5 70 6 0
B4 108 12 -1
B4 169 6 -1
F4 10 18 0
E4 108 18 0
B3 10 12 -1
A3 70 6 0
D4 108 12 0
D4 169 6 0
C3 10 18 0
C3 108 18 0
Measure Number: 132
B4 12 12 -1
A4 72 6 0
D5 110 12 0
D5 170 6 0
F4 12 18 0
E4 110 18 0
G4 110 18 0
D4 12 12 0
C4 72 6 0
B3 110 12 -1
B3 170 6 -1
C3 12 18 0
Measure Number: 133
D5 103 12 0
C5 172 6 0
F4 222 9 1
A4 222 9 0
C5 222 9 0
F5 222 9 1
G4 283 3 0
C5 283 3 0
G5 283 3 0
A4 315 6 -1
C5 315 6 0
A5 315 6 -1
E4 103 18 -1
G4 103 18 -1
B3 103 12 -1
A3 172 6 0
E3 222 12 -1
E4 222 12 -1
E3 315 6 -1
E4 315 6 -1
Measure Number: 134
A4 40 9 0
E5 28 9 -1
F5 40 9 1
A5 40 9 0
B4 103 3 -1
E5 91 3 -1
F5 103 3 1
B5 103 3 -1
B4 142 6 0
E5 130 6 -1
F5 142 6 1
B5 142 6 0
C5 193 9 0
E5 193 9 -1
A5 193 9 0
C6 193 9 0
C5 256 3 1
A5 256 3 0
C6 256 3 1
D5 288 6 0
A5 288 6 0
D6 288 6 0
C3 40 9 0
C4 40 9 0
B2 103 3 -1
B3 103 3 -1
A2 142 6 0
A3 142 6 0
F3 193 12 1
F4 193 12 1
F3 288 6 1
F4 288 6 1
Measure Number: 135
E5 28 9 -1
F5 40 9 1
A5 40 9 0
E6 40 9 -1
E5 102 3 0
A5 102 3 0
E6 102 3 0
F5 133 6 0
A5 133 6 0
F6 133 6 0
F5 197 9 1
A5 197 9 0
C6 197 9 0
E6 185 9 -1
F6 197 9 1
G5 279 3 0
E6 279 3 -1
G6 279 3 0
A5 333 6 -1
E6 333 6 -1
A6 333 6 -1
E3 40 9 -1
E4 40 9 -1
D3 102 3 -1
D4 102 3 -1
C3 133 6 0
C4 133 6 0
C4 197 6 0
C5 197 6 0
rest 6
F2 333 6 1
F3 333 6 1
Measure Number: 136
A5 93 6 0
E6 93 6 -1
A6 93 6 0
rest 3
F4 135 3 0
F5 135 3 0
E4 167 6 -1
E5 167 6 -1
A4 193 6 0
A5 193 6 0
rest 6
D5 245 6 0
A5 245 6 0
C6 233 6 0
D6 245 6 0
F2 93 9 1
F3 93 9 1
F2 135 3 0
F3 135 3 0
E2 167 6 -1
E3 167 6 -1
A2 193 6 0
A3 193 6 0
rest 6
F1 245 6 1
F2 245 6 1
Measure Number: 137
D5 12 12 0
G5 12 12 0
B5 12 12 -1
D6 12 12 0
B4 52 6 -1
D5 52 6 0
B5 52 6 -1
G4 78 12 0
B4 78 12 -1
D5 78 12 0
G5 78 12 0
A4 118 6 0
D5 118 6 0
A5 118 6 0
G1 12 12 0
G2 12 12 0
D2 52 6 0
D3 52 6 0
G2 78 12 0
G3 78 12 0
F2 118 6 0
F3 118 6 0
Measure Number: 138
B4 12 12 -1
D5 12 12 0
G5 12 12 0
B5 12 12 -1
G4 89 6 0
B4 89 6 -1
E5 89 6 0
G5 89 6 0
E4 125 12 0
G4 125 12 0
C5 125 12 1
E5 125 12 0
F4 187 6 1
C5 187 6 0
E5 175 6 -1
F5 187 6 1
E2 12 9 0
E3 12 9 0
D2 56 3 0
D3 56 3 0
C2 89 6 1
C3 89 6 1
B2 125 12 -1
B3 125 12 -1
A2 187 6 0
A3 187 6 0
Measure Number: 139
G4 12 12 0
D5 12 12 0
G5 12 12 0
E4 76 6 0
B4 76 6 -1
E5 76 6 0
C4 118 12 1
G4 118 12 0
B4 118 12 -1
C5 130 12 1
D4 166 6 0
G4 166 6 0
B4 166 6 -1
D5 166 6 0
B1 12 9 -1
B2 12 9 -1
A1 54 3 0
A2 54 3 0
G1 76 6 0
G2 76 6 0
E2 118 12 0
E3 118 12 0
D2 166 6 0
D3 166 6 0
Measure Number: 140
D4 19 6 1
G4 19 6 0
A4 31 6 0
D5 19 6 1
E4 53 6 0
G4 53 6 0
A4 65 6 0
E5 53 6 0
rest 6
rest 12
rest 6
C2 19 12 1
C3 19 12 1
C2 87 6 0
C3 87 6 0
B1 127 6 0
B2 127 6 0
B1 161 6 -1
B2 161 6 -1
A1 195 6 0
A2 195 6 0
Measure Number: 141
F6 84 3 0
A6 84 3 0
E6 105 3 0
D6 126 3 0
A5 147 3 0
F5 169 3 0
A5 169 3 0
E5 185 3 0
D5 201 3 0
A4 217 3 0
F4 233 3 0
A4 233 3 0
E4 249 3 0
D4 265 3 0
A3 283 3 0
A1 84 6 0
A2 84 6 0
D2 126 6 0
D3 126 6 0
E2 169 6 0
E3 169 6 0
F2 201 12 0
F3 201 12 0
rest 6
Measure Number: 142
B3 12 3 -1
C4 45 3 1
B4 45 3 -1
C4 66 3 1
E4 96 3 0
C5 96 3 1
E4 112 3 0
G4 128 3 0
E5 128 3 0
G4 160 3 0
B4 176 3 -1
G5 176 3 0
B4 192 3 -1
C5 209 3 1
B5 209 3 -1
C5 225 3 1
E5 257 3 0
C6 257 3 1
G3 12 3 0
E3 45 3 0
A2 66 3 0
B3 96 3 -1
G3 112 3 0
A2 128 3 0
C4 160 3 1
G3 176 3 0
A2 192 3 0
E4 209 3 0
rest 6
Measure Number: 143
F6 12 3 0
A6 12 3 0
E6 34 3 0
D6 55 3 0
A5 76 3 0
F5 97 3 0
A5 97 3 0
E5 113 3 0
D5 129 3 0
A4 146 3 0
F4 162 3 0
A4 162 3 0
E4 178 3 0
D4 194 3 0
A3 212 3 0
A1 12 6 0
A2 12 6 0
D2 55 6 0
D3 55 6 0
E2 97 6 0
E3 97 6 0
F2 129 12 0
F3 129 12 0
rest 6
Measure Number: 144
C4 19 3 1
E4 49 3 0
C5 49 3 1
E4 65 3 0
G4 97 3 0
E5 97 3 0
G4 113 3 0
B4 129 3 -1
G5 129 3 0
B4 145 3 -1
C5 161 3 1
B5 161 3 -1
C5 177 3 1
E5 209 3 0
C6 209 3 1
E5 225 3 0
G5 241 3 0
E6 241 3 0
B3 19 3 -1
G3 49 3 0
A2 65 3 0
C4 97 3 1
G3 113 3 0
A2 129 3 0
E4 145 3 0
G3 161 3 0
A2 177 3 0
G4 209 3 0
rest 6
Measure Number: 145
F6 84 3 0
D7 84 3 0
A6 126 3 0
F6 168 3 0
D6 211 3 0
D6 253 3 0
A6 253 3 0
F6 295 3 0
D6 338 3 0
A5 380 3 0
A5 422 3 0
F6 422 3 0
D6 465 3 0
A5 507 3 0
F5 549 3 0
A1 84 6 0
A2 84 6 0
D2 168 6 0
D3 168 6 0
E2 253 6 0
E3 253 6 0
G2 338 6 0
G3 338 6 0
F2 422 6 0
F3 422 6 0
G2 507 6 1
G3 507 6 1
Measure Number: 146
F5 12 3 0
D6 12 3 0
A5 53 3 0
F5 93 3 0
D5 134 3 0
D5 174 3 0
A5 174 3 0
F5 215 3 0
D5 255 3 0
A4 296 3 0
A4 336 3 0
F5 336 3 0
D5 377 3 0
A4 417 3 0
F4 458 3 0
B2 12 6 -1
B3 12 6 -1
A2 93 6 0
A3 93 6 0
C3 174 6 1
C4 174 6 1
E3 255 6 0
E4 255 6 0
D3 336 6 0
D4 336 6 0
rest 6
Measure Number: 147
F4 95 3 0
D5 95 3 0
B4 122 3 0
F4 147 3 0
D4 173 3 0
D4 199 3 0
B4 199 3 0
F4 224 3 0
D4 278 3 0
B3 305 3 0
B3 331 3 0
F4 331 3 0
D4 356 3 0
B3 382 3 0
F3 408 3 0
G1 95 6 1
G2 95 6 1
D2 147 6 0
D3 147 6 0
E2 199 6 0
E3 199 6 0
F2 278 12 0
F3 278 12 0
rest 6
Measure Number: 148
B3 19 3 0
F4 19 3 0
D4 44 3 0
B3 69 3 0
E3 94 3 0
B3 119 3 0
F4 119 3 0
D4 144 3 0
B3 169 3 0
E3 194 3 0
G3 224 3 1
E4 224 3 0
D4 249 3 0
G3 274 3 1
E3 299 3 0
G1 19 18 1
G2 19 18 1
G1 169 6 1
G2 169 6 1
C2 224 6 0
C3 224 6 0
B1 274 6 0
B2 274 6 0
Measure Number: 149
F6 12 3 0
A6 12 3 0
E6 37 3 0
C6 61 3 0
A5 86 3 0
F5 111 3 0
A5 111 3 0
E5 135 3 0
C5 160 3 0
A4 184 3 0
F4 209 3 0
A4 209 3 0
E4 234 3 0
C4 258 3 0
A3 283 3 0
A1 12 6 0
A2 12 6 0
E2 61 6 0
E3 61 6 0
B2 111 6 0
B3 111 6 0
C3 160 12 0
C4 160 12 0
rest 6
Measure Number: 150
G3 84 3 1
B3 116 3 0
G4 116 3 1
B3 144 3 0
D4 174 3 0
B4 174 3 0
D4 202 3 0
F4 230 3 0
D5 230 3 0
F4 258 3 0
G4 286 3 1
F5 286 3 0
G4 314 3 1
B4 344 3 0
G5 344 3 1
B4 372 3 0
D5 400 3 0
B5 400 3 0
F3 84 3 0
D3 116 3 0
A2 144 3 0
G3 174 3 1
F3 202 3 0
A2 230 3 0
B3 258 3 0
F3 286 3 0
A2 314 3 0
D4 344 3 0
rest 6
Measure Number: 151
F6 12 3 0
A6 12 3 0
E6 37 3 0
C6 62 3 0
A5 87 3 0
F5 111 3 0
A5 111 3 0
E5 136 3 0
C5 161 3 0
A4 186 3 0
F4 210 3 0
A4 210 3 0
E4 235 3 0
C4 260 3 0
A3 285 3 0
A1 12 6 0
A2 12 6 0
E2 62 6 0
E3 62 6 0
B2 111 6 0
B3 111 6 0
C3 161 12 0
C4 161 12 0
rest 6
Measure Number: 152
B3 17 3 0
D4 44 3 0
B4 44 3 0
D4 71 3 0
F4 98 3 0
D5 98 3 0
F4 125 3 0
G4 155 3 1
F5 155 3 0
G4 183 3 1
B4 213 3 0
G5 213 3 1
B4 240 3 0
D5 269 3 0
B5 269 3 0
D5 296 3 0
F5 323 3 0
D6 323 3 0
G3 17 3 1
F3 44 3 0
A2 71 3 0
B3 98 3 0
F3 125 3 0
A2 155 3 0
D4 183 3 0
F3 213 3 0
A2 240 3 0
F4 269 3 0
rest 6
Measure Number: 153
A6 84 3 0
E7 84 3 0
C7 112 3 0
A6 141 3 0
E6 169 3 0
E6 198 3 0
C7 198 3 0
A6 226 3 0
E6 255 3 0
C6 283 3 0
C6 312 3 0
A6 312 3 0
E6 340 3 0
C6 369 3 0
A5 397 3 0
A1 84 6 0
A2 84 6 0
E2 141 6 0
E3 141 6 0
G2 198 6 1
G3 198 6 1
B2 255 6 0
B3 255 6 0
A2 312 6 0
A3 312 6 0
B2 369 6 0
B3 369 6 0
Measure Number: 154
A5 12 3 0
E6 12 3 0
C6 38 3 0
A5 64 3 0
E5 90 3 0
E5 115 3 0
C6 115 3 0
A5 141 3 0
E5 167 3 0
C5 192 3 0
C5 218 3 0
A5 218 3 0
E5 244 3 0
C5 270 3 0
A4 295 3 0
D3 12 6 0
D4 12 6 0
C3 64 6 0
C4 64 6 0
D3 115 6 1
D4 115 6 1
F3 167 6 0
F4 167 6 0
E3 218 6 0
E4 218 6 0
rest 6
Measure Number: 155
A4 12 3 0
E5 12 3 0
C5 38 3 0
A4 63 3 0
E4 89 3 0
E4 114 3 0
C5 114 3 0
A4 140 3 0
E4 165 3 0
C4 191 3 0
C4 216 3 0
A4 216 3 0
E4 241 3 0
C4 267 3 0
A3 292 3 0
G1 12 36 0
G2 12 36 0
Measure Number: 156
A3 95 3 0
E4 95 3 0
C4 118 3 0
A3 142 3 0
E3 166 3 0
C4 189 3 0
A4 189 3 0
E4 213 3 0
C4 237 3 0
A3 260 3 0
A3 284 3 0
E4 284 3 0
C4 307 3 0
A3 331 3 0
E3 355 3 0
F1 95 18 1
F2 95 18 1
F1 237 18 0
F2 237 18 0
Measure Number: 157
C4 12 3 0
E4 12 3 0
B3 42 3 0
F4 42 3 0
C4 69 3 0
E4 69 3 0
A3 96 3 0
F4 96 3 0
C4 124 3 0
E4 124 3 0
B3 151 3 0
F4 151 3 0
C4 178 3 0
E4 178 3 0
A3 206 3 0
F4 206 3 0
C4 233 3 0
E4 233 3 0
B3 261 3 0
F4 261 3 0
C4 288 3 0
E4 288 3 0
A3 315 3 0
F4 315 3 0
E1 12 18 0
E2 12 18 0
E2 178 12 0
E3 178 12 0
E2 288 6 0
E3 288 6 0
Measure Number: 158
C4 12 3 0
E4 12 3 0
B3 42 3 0
F4 42 3 0
C4 69 3 0
E4 69 3 0
A3 96 3 0
F4 96 3 0
C4 124 3 0
E4 124 3 0
B3 151 3 0
F4 151 3 0
C4 178 3 0
E4 178 3 0
A3 206 3 0
F4 206 3 0
C4 233 3 0
E4 233 3 0
B3 261 3 0
F4 261 3 0
C4 288 3 0
E4 288 3 0
A3 315 3 0
F4 315 3 0
C2 12 9 0
C3 12 9 0
B1 96 3 0
B2 96 3 0
A1 124 6 0
A2 124 6 0
E2 178 12 0
E3 178 12 0
rest 6
Measure Number: 159
