Measure Number: 0
E6 250 0 -1
D5 282 6 -1
G5 282 6 0
B5 282 6 -1
D6 282 6 -1
C5 340 6 0
G5 340 6 0
B5 328 6 -1
C6 340 6 0
E3 36 6 0
B3 24 6 -1
C4 36 6 0
G4 36 6 0
E3 93 6 0
B3 81 6 -1
C4 93 6 0
G4 93 6 0
E3 161 6 0
B3 149 6 -1
C4 161 6 0
G4 161 6 0
E3 218 6 0
B3 207 6 -1
C4 218 6 0
G4 218 6 0
E3 282 6 0
B3 270 6 -1
C4 282 6 0
G4 282 6 0
E3 340 6 0
B3 328 6 -1
C4 340 6 0
G4 340 6 0
Measure Number: 39
C5 24 6 0
A5 24 6 -1
C6 24 6 0
A6 24 6 -1
E5 103 6 -1
B5 103 6 -1
E6 103 6 -1
G6 103 6 0
F5 147 6 0
C6 147 6 0
E6 135 6 -1
F6 147 6 0
E5 206 6 -1
C6 206 6 -1
E6 194 6 -1
F6 206 6 0
D5 250 6 0
B5 250 6 -1
F6 250 6 0
D5 294 6 0
A5 294 6 -1
G6 294 6 0
F3 24 6 0
A3 24 6 -1
C4 24 6 0
A4 24 6 -1
G3 103 6 0
B3 103 6 -1
E4 103 6 -1
B4 103 6 -1
A3 147 6 -1
E4 147 6 -1
C5 147 6 0
A3 206 6 -1
F4 206 6 0
C5 206 6 -1
B3 250 6 -1
F4 250 6 0
B4 250 6 -1
B3 294 6 -1
F4 294 6 0
A4 294 6 -1
Measure Number: 40
E5 125 6 0
D6 125 6 0
G6 125 6 0
E5 181 6 0
C6 181 6 1
G6 181 6 0
E5 236 6 0
C6 236 6 1
G6 236 6 0
E5 292 6 -1
D6 292 6 -1
G6 292 6 0
E5 348 6 -1
D6 348 6 -1
G6 348 6 -1
E5 404 6 -1
C6 404 6 0
G6 404 6 -1
B3 125 6 -1
E4 125 6 0
G4 125 6 0
D5 125 6 0
B3 181 6 -1
E4 181 6 0
G4 181 6 0
C5 181 6 1
A3 236 6 0
E4 236 6 0
G4 236 6 0
C5 236 6 1
A3 292 6 0
E4 292 6 -1
G4 292 6 -1
D5 292 6 -1
A3 348 6 0
E4 348 6 -1
G4 348 6 -1
D5 348 6 -1
A3 404 6 -1
E4 404 6 -1
G4 404 6 -1
C5 404 6 0
Measure Number: 41
E5 34 6 -1
C6 34 6 0
G6 34 6 -1
D5 81 6 0
C6 81 6 0
F6 81 6 0
D5 127 6 0
C6 127 6 0
F6 127 6 0
D5 174 6 0
B5 174 6 0
F6 174 6 0
D5 221 6 0
B5 221 6 0
F6 221 6 0
C5 274 6 1
B5 274 6 0
E6 274 6 0
A3 34 6 -1
E4 34 6 -1
G4 34 6 -1
C5 34 6 0
A3 81 6 -1
D4 81 6 0
F4 81 6 0
C5 81 6 0
A3 127 6 -1
D4 127 6 0
F4 127 6 0
C5 127 6 0
G3 174 6 0
D4 174 6 0
F4 174 6 0
B4 174 6 0
G3 221 6 0
D4 221 6 0
F4 221 6 0
B4 221 6 0
G3 274 6 0
C4 274 6 1
E4 274 6 0
B4 274 6 0
Measure Number: 42
C5 45 6 1
B5 45 6 0
E6 45 6 0
C5 99 6 1
A5 99 6 1
E6 99 6 0
C5 153 6 1
A5 153 6 1
E6 153 6 0
C5 216 6 0
B5 216 6 -1
E6 216 6 -1
C5 270 6 0
B5 270 6 -1
E6 270 6 -1
C5 324 6 0
A5 324 6 0
E6 324 6 -1
G3 45 6 0
C4 45 6 1
E4 45 6 0
B4 45 6 0
F3 99 6 1
C4 99 6 1
E4 99 6 0
A4 99 6 1
F3 153 6 1
C4 153 6 1
E4 153 6 0
A4 153 6 1
G3 216 6 -1
C4 216 6 0
E4 216 6 -1
B4 216 6 -1
G3 270 6 -1
C4 270 6 0
E4 270 6 -1
B4 270 6 -1
F3 324 6 0
C4 324 6 0
E4 324 6 -1
A4 324 6 0
Measure Number: 43
C5 33 6 0
A5 33 6 0
E6 33 6 -1
A4 82 6 0
E5 82 6 -1
C6 82 6 0
A4 130 6 -1
D5 130 6 0
C6 130 6 0
A4 179 6 -1
D5 179 6 0
B5 179 6 -1
A4 228 6 -1
D5 228 6 0
A5 228 6 -1
A4 277 6 -1
D5 277 6 0
F5 277 6 0
F3 33 6 0
C4 33 6 0
E4 33 6 -1
A4 33 6 0
F3 82 6 0
C4 82 6 0
F4 82 6 0
B2 130 6 -1
F3 130 6 0
A3 130 6 -1
D4 130 6 0
B2 179 6 -1
F3 179 6 0
A3 179 6 -1
D4 179 6 0
B2 228 6 -1
F3 228 6 0
A3 228 6 -1
D4 228 6 0
B2 277 6 -1
F3 277 6 0
A3 277 6 -1
D4 277 6 0
Measure Number: 44
G4 102 6 0
E5 102 6 -1
D5 145 6 -1
B5 145 6 -1
E6 145 6 -1
D5 191 6 -1
A5 191 6 0
E6 191 6 -1
D5 230 6 -1
B5 230 6 -1
E6 230 6 -1
D5 269 6 -1
C6 269 6 0
E6 269 6 -1
D5 308 6 -1
G5 308 6 0
E6 308 6 -1
E2 102 6 -1
E3 145 6 -1
G4 145 6 0
E3 191 6 -1
D4 191 6 0
G4 191 6 0
E3 230 6 -1
D4 230 6 0
G4 230 6 0
E3 269 6 -1
D4 269 6 0
G4 269 6 0
E3 308 6 -1
B3 308 6 -1
D4 308 6 0
G4 308 6 0
B3 149 24 -1
Measure Number: 45
C5 24 6 0
A5 24 6 -1
E6 24 6 -1
D5 71 6 0
A5 71 6 -1
F6 71 6 0
D5 116 6 0
A5 116 6 -1
E6 116 6 0
D5 155 6 0
A5 155 6 -1
F6 155 6 0
D5 194 6 0
A5 194 6 -1
G6 194 6 0
D5 234 6 0
A5 234 6 -1
F6 234 6 0
E3 24 6 -1
C4 24 6 0
A4 24 6 -1
E3 71 6 -1
C4 71 6 -1
A4 71 6 -1
E3 116 6 -1
C4 116 6 -1
A4 116 6 -1
E3 155 6 -1
C4 155 6 -1
A4 155 6 -1
E3 194 6 -1
B3 194 6 -1
A4 194 6 -1
E3 234 6 -1
B3 234 6 -1
A4 234 6 -1
Measure Number: 46
G5 24 6 0
E6 24 6 -1
B6 24 6 -1
D5 67 6 -1
B5 67 6 -1
E6 67 6 -1
D5 112 6 -1
A5 112 6 0
E6 112 6 -1
D5 151 6 -1
B5 151 6 -1
E6 151 6 -1
D5 191 6 -1
C6 191 6 0
E6 191 6 -1
D5 230 6 -1
G5 230 6 0
E6 230 6 -1
E2 24 6 -1
E3 67 6 -1
G4 67 6 0
E3 112 6 -1
D4 112 6 0
G4 112 6 0
E3 151 6 -1
D4 151 6 0
G4 151 6 0
E3 191 6 -1
D4 191 6 0
G4 191 6 0
E3 230 6 -1
B3 230 6 -1
D4 230 6 0
G4 230 6 0
B3 71 24 -1
Measure Number: 47
C5 24 6 0
A5 24 6 -1
E6 24 6 -1
D5 71 6 0
A5 71 6 -1
F6 71 6 0
D5 116 6 0
A5 116 6 -1
E6 116 6 0
D5 150 6 0
A5 150 6 -1
F6 150 6 0
D5 185 6 0
A5 185 6 -1
G6 185 6 0
D5 219 6 0
A5 219 6 -1
F6 219 6 0
E3 24 6 -1
C4 24 6 0
A4 24 6 -1
E3 71 6 -1
C4 71 6 -1
A4 71 6 -1
E3 116 6 -1
C4 116 6 -1
A4 116 6 -1
E3 150 6 -1
C4 150 6 -1
A4 150 6 -1
E3 185 6 -1
B3 185 6 -1
A4 185 6 -1
E3 219 6 -1
B3 219 6 -1
A4 219 6 -1
Measure Number: 48
G5 24 6 0
E6 24 6 -1
B6 24 6 -1
A5 104 6 -1
E6 104 6 -1
C7 104 6 -1
G5 150 6 0
D6 150 6 0
B6 150 6 0
G5 201 6 0
E6 201 6 0
C7 201 6 0
A5 252 6 0
E6 252 6 -1
C7 252 6 0
B5 298 6 -1
D6 298 6 0
B6 298 6 -1
E3 24 6 -1
B3 24 6 -1
G4 24 6 0
A3 104 6 -1
E4 104 6 -1
C5 104 6 -1
G3 150 6 0
D4 150 6 0
F4 150 6 0
B4 150 6 0
C4 201 6 0
E4 201 6 0
B4 201 6 -1
F3 252 6 0
C4 252 6 0
E4 252 6 -1
A4 252 6 0
B3 298 6 -1
F4 298 6 0
A4 298 6 -1
D5 298 6 0
Measure Number: 49
G5 110 6 0
E6 110 6 -1
G6 110 6 0
A5 164 6 -1
E6 164 6 -1
C7 164 6 -1
G5 211 6 0
D6 211 6 0
B6 211 6 0
G5 261 6 0
E6 261 6 0
C7 261 6 0
A5 312 6 0
E6 312 6 -1
C7 312 6 0
B5 358 6 -1
D6 358 6 0
B6 358 6 -1
E4 110 6 -1
G4 110 6 0
E5 110 6 -1
A3 164 6 -1
E4 164 6 -1
C5 164 6 -1
G3 211 6 0
D4 211 6 0
F4 211 6 0
B4 211 6 0
C4 261 6 0
E4 261 6 0
B4 261 6 -1
F3 312 6 0
C4 312 6 0
E4 312 6 -1
A4 312 6 0
B3 358 6 -1
F4 358 6 0
A4 358 6 -1
D5 358 6 0
Measure Number: 50
G5 24 24 0
E6 24 24 -1
G6 24 24 0
G6 178 9 0
F6 230 3 0
A5 178 12 -1
E4 24 6 -1
B4 24 6 -1
E5 24 6 -1
B3 56 6 -1
G4 56 6 0
E5 56 6 -1
A3 102 6 0
F4 102 6 1
E5 102 6 -1
B3 134 6 -1
G4 134 6 0
E5 134 6 -1
C4 178 6 -1
A4 178 6 -1
E5 178 6 -1
B3 210 6 -1
A4 210 6 -1
D5 210 6 0
Measure Number: 51
E6 24 12 -1
rest 12
G5 226 6 0
G5 263 2 0
F5 281 2 0
E5 300 2 -1
G5 24 12 0
A4 226 12 -1
E4 24 6 -1
G4 24 6 0
E5 24 6 -1
B2 92 6 -1
G3 92 6 0
E4 92 6 -1
A2 139 6 0
F3 139 6 1
E4 139 6 -1
B2 175 6 -1
G3 175 6 0
E4 175 6 -1
C3 226 6 -1
A3 226 6 -1
E4 226 6 -1
B2 263 6 -1
A3 263 6 -1
D4 263 6 0
Measure Number: 52
G4 16 6 0
E5 16 6 -1
E4 54 6 -1
B4 54 6 -1
G5 54 6 0
G4 92 6 0
E5 92 6 -1
B5 92 6 -1
B4 129 6 -1
G5 129 6 0
E6 129 6 -1
E5 167 6 -1
B5 167 6 -1
G6 167 6 0
G4 204 6 0
E5 204 6 -1
B5 204 6 -1
E2 16 6 -1
G2 54 6 0
E3 54 6 -1
B3 54 6 -1
B2 92 6 -1
G3 92 6 0
E4 92 6 -1
E3 129 6 -1
B3 129 6 -1
G4 129 6 0
G3 167 6 0
E4 167 6 -1
B4 167 6 -1
B2 204 6 -1
G3 204 6 0
E4 204 6 -1
Measure Number: 53
B4 24 12 -1
G5 24 12 0
E6 24 12 -1
rest 12
D5 76 0 0
B5 76 0 -1
B6 100 12 -1
E3 24 12 -1
B3 24 12 -1
G4 24 12 0
rest 12
B3 76 0 -1
F4 76 0 0
A4 76 0 -1
B2 100 12 -1
Measure Number: 54
G5 16 0 0
E6 16 0 -1
E7 40 36 -1
E3 16 0 -1
B3 16 0 -1
G4 16 0 0
E2 40 36 -1
