Measure Number: 1
D5 480 80 1
A4 521 80 0
F5 562 80 1
B4 603 80 0
F5 644 80 0
G4 685 80 1
E5 726 80 0
B4 767 80 0
D5 808 80 1
G4 848 80 1
D5 889 80 0
B4 930 80 0
C5 971 80 1
G4 1012 80 1
B3 70 480 0
F3 316 160 1
G3 398 160 1
A3 480 160 0
G3 562 480 1
rest 480
B2 70 960 0
E2 562 480 0
B2 562 480 0
rest 480
Measure Number: 49
C5 70 80 1
G4 110 80 1
B4 150 80 0
D4 190 80 0
C5 231 80 1
G4 271 80 1
B4 311 80 0
D5 351 80 0
C6 391 80 1
G5 431 80 1
B5 471 80 0
D6 511 80 0
C7 552 80 1
G6 592 80 1
B6 632 80 0
D6 672 80 0
C6 712 80 1
G5 762 80 1
B5 802 80 0
D5 843 80 0
C5 883 80 1
G4 923 80 1
B4 963 80 0
D4 1013 80 0
E2 70 480 0
E3 70 480 0
B1 311 160 0
B2 311 160 0
G1 391 160 1
G2 391 160 1
B1 471 160 0
B2 471 160 0
E1 552 240 0
E2 552 240 0
rest 120
E2 737 120 0
E3 737 120 0
F2 802 360 1
F3 802 360 1
E2 988 120 0
E3 988 120 0
Measure Number: 50
D5 71 80 0
G4 112 80 0
C5 153 80 0
C4 194 80 0
F5 235 80 0
C5 276 80 0
E5 317 80 -1
G4 358 80 0
A5 399 80 -1
E5 439 80 -1
G5 480 80 0
C5 521 80 0
C6 562 80 0
G5 603 80 0
B5 644 80 0
E5 685 80 -1
B5 726 80 -1
G5 767 80 0
A5 808 80 0
E5 849 80 -1
A5 890 80 -1
E5 931 80 -1
G5 971 80 0
C5 1012 80 0
E2 71 480 -1
E3 71 480 -1
C2 317 480 0
C3 317 480 0
E2 562 480 -1
E3 562 480 -1
F2 808 160 0
F3 808 160 0
F2 890 160 1
F3 890 160 1
G2 971 160 0
G3 971 160 0
Measure Number: 51
F5 69 80 0
C5 109 80 0
E5 150 80 -1
G4 190 80 -1
F5 230 80 0
C5 270 80 0
E5 310 80 -1
G5 350 80 -1
F6 391 80 0
C6 431 80 0
E6 471 80 -1
G6 511 80 -1
F7 551 80 0
C7 591 80 0
E7 632 80 -1
G6 672 80 -1
F6 712 80 0
C6 762 80 0
E6 802 80 -1
G5 842 80 -1
F5 883 80 0
C5 923 80 0
D5 963 80 1
F4 1013 80 1
A2 69 480 -1
A3 69 480 -1
E2 310 160 -1
E3 310 160 -1
C2 391 160 0
C3 391 160 0
E2 471 160 -1
E3 471 160 -1
A1 551 240 -1
A2 551 240 -1
rest 120
A2 737 120 -1
A3 737 120 -1
B2 802 360 -1
B3 802 360 -1
A2 988 120 -1
A3 988 120 -1
Measure Number: 52
F5 70 80 1
B4 111 80 0
E5 152 80 0
E4 193 80 0
A5 234 80 0
E5 275 80 0
G5 316 80 0
B4 357 80 0
C6 398 80 0
G5 439 80 0
B5 480 80 0
E5 521 80 0
E6 562 80 0
B5 603 80 0
D6 644 80 1
G5 685 80 0
D6 726 80 0
B5 767 80 0
C6 808 80 1
G5 848 80 0
C6 889 80 0
G5 930 80 0
B5 971 80 0
E5 1012 80 0
G2 70 480 0
G3 70 480 0
E2 316 480 0
E3 316 480 0
G2 562 480 0
G3 562 480 0
A2 808 160 0
A3 808 160 0
A2 889 160 1
A3 889 160 1
B2 971 160 0
B3 971 160 0
Measure Number: 53
B5 70 80 -1
E5 88 80 0
A5 105 80 0
B4 134 80 -1
A5 164 80 -1
E5 192 80 0
G5 210 80 0
B4 228 80 -1
A5 256 80 0
E5 274 80 0
G5 291 80 0
B4 309 80 -1
G5 326 80 0
C5 344 80 0
F5 375 80 1
A4 392 80 0
F5 419 80 0
C5 436 80 0
F5 467 80 1
A4 484 80 0
G5 502 80 0
B4 529 80 0
F5 546 80 1
A4 564 80 0
C3 70 480 0
C4 70 480 0
C2 210 480 0
G2 210 480 0
E3 210 480 0
F2 326 480 0
C3 326 480 0
A3 326 480 0
B1 467 480 0
D3 467 480 1
Measure Number: 54
F5 18 80 1
B4 35 80 0
F5 61 80 0
G4 78 80 0
E5 95 80 0
B4 112 80 0
E5 129 80 0
G4 146 80 0
F5 163 80 0
A4 180 80 0
E5 197 80 0
G4 214 80 0
E5 231 80 0
A4 248 80 0
C5 279 80 1
F4 296 80 0
D5 313 80 0
A4 330 80 0
D5 347 80 0
E4 364 80 0
B4 381 80 0
A4 398 80 0
C5 424 80 0
E4 441 80 0
E2 18 480 0
B2 18 480 0
G3 18 480 0
A2 129 480 0
E3 129 480 0
C4 129 480 1
D3 231 480 0
A3 231 480 0
D4 231 480 0
A2 347 480 0
E3 347 480 0
C4 347 480 0
Measure Number: 55
C5 58 80 0
A4 76 80 0
B4 94 80 0
F4 112 80 0
C5 130 80 0
A4 148 80 0
B4 166 80 0
F5 184 80 0
C6 202 80 0
A5 225 80 0
B5 247 80 0
F6 269 80 0
C7 292 80 0
A6 314 80 0
B6 337 80 0
F6 355 80 0
C6 373 80 0
A5 403 80 0
B5 421 80 0
F5 439 80 0
C5 457 80 0
A4 475 80 0
B4 493 80 0
F4 511 80 0
D2 58 480 0
D3 58 480 0
F3 166 480 0
F4 166 480 0
rest 120
B2 421 480 0
B3 421 480 0
rest 960
A2 292 240 1
A3 292 240 1
rest 120
C3 388 120 0
C4 388 120 0
rest 480
Measure Number: 56
B4 20 80 0
F4 51 80 1
A4 68 80 0
C4 86 80 0
B4 104 80 0
F4 122 80 1
A4 140 80 0
C5 158 80 0
B5 176 80 0
F5 208 80 1
A5 226 80 0
C6 248 80 0
B6 270 80 0
F6 302 80 1
A6 320 80 0
C6 338 80 0
B5 356 80 0
F5 386 80 1
A5 404 80 0
C5 422 80 0
B4 440 80 0
F4 458 80 1
A4 476 80 0
C4 494 80 0
D2 20 480 1
D3 20 480 1
F3 140 480 1
F4 140 480 1
rest 120
C3 404 480 0
C4 404 480 0
rest 960
A2 270 240 0
A3 270 240 0
rest 120
D3 371 120 0
D4 371 120 0
rest 480
Measure Number: 57
A4 61 80 0
E4 102 80 0
G4 143 80 1
B4 184 80 0
A5 225 80 0
E5 266 80 0
G5 307 80 1
B5 348 80 0
A6 388 80 0
E6 429 80 0
G6 470 80 1
B5 521 80 0
G6 562 80 1
D6 603 80 0
F6 644 80 1
B5 685 80 0
G5 726 80 1
D5 767 80 0
F5 808 80 1
B4 849 80 0
G4 890 80 1
D4 931 80 0
F4 972 80 1
B3 1012 80 0
E2 58 480 0
B3 307 360 0
E4 496 120 0
D4 562 960 0
E3 58 1920 0
Measure Number: 58
F4 70 80 1
C4 111 80 1
E4 151 80 0
G4 192 80 1
F5 232 80 1
C5 273 80 1
E5 313 80 0
G5 354 80 1
F6 394 80 1
C6 435 80 1
E6 476 80 0
G5 526 80 1
E6 567 80 0
B5 607 80 0
D6 648 80 0
F5 688 80 1
E5 729 80 0
B4 769 80 0
D5 810 80 0
F4 851 80 1
E4 891 80 0
B3 932 80 0
D4 972 80 0
F3 1013 80 1
E1 70 480 0
E2 70 480 0
G3 313 360 1
C4 501 120 1
B3 566 960 0
Measure Number: 59
C4 72 80 1
G3 106 80 1
B3 128 80 0
F3 157 80 0
E4 173 80 0
B3 189 80 0
D4 207 80 0
G3 240 80 1
G4 266 80 0
D4 282 80 0
F4 309 80 0
B3 339 80 0
A4 355 80 0
F4 371 80 0
G4 401 80 1
D4 417 80 0
C5 444 80 0
G4 460 80 1
B4 475 80 0
F4 491 80 0
E5 507 80 0
B4 523 80 0
D5 539 80 0
G4 569 80 1
E1 51 0 0
E2 69 1920 0
rest 480
F3 207 360 0
F3 324 120 0
F3 355 480 0
G3 475 480 0
Measure Number: 60
G5 14 80 0
D5 30 80 0
F5 45 80 0
B4 61 80 0
A5 76 80 0
F5 92 80 0
G5 123 80 1
D5 138 80 0
C6 154 80 0
G5 173 80 1
B5 191 80 0
F5 207 80 0
E6 223 80 0
B5 238 80 0
D6 254 80 0
G5 285 80 1
G6 311 80 0
D6 327 80 0
F6 342 80 0
B5 358 80 0
A6 374 80 0
F6 389 80 0
G6 420 80 1
D6 436 80 0
E2 11 1920 0
F3 17 480 0
D3 123 480 0
F3 222 960 0
Measure Number: 61
F7 60 80 0
B6 101 80 0
E7 141 80 0
G6 182 80 1
D7 222 80 1
B6 263 80 0
D7 303 80 0
G6 344 80 1
C7 384 80 1
G6 425 80 0
C7 465 80 0
F6 505 80 0
B6 546 80 0
F6 586 80 0
B6 627 80 -1
D6 667 80 0
A6 708 80 0
F6 748 80 0
G6 789 80 1
B5 829 80 0
G6 870 80 0
D6 910 80 0
F6 950 80 1
G5 991 80 1
E2 60 80 0
B2 101 80 0
G2 141 80 1
D3 182 80 0
G2 222 80 1
D3 263 80 0
B2 303 80 0
F3 344 80 0
B2 384 80 0
F3 425 80 0
D3 465 80 0
G3 505 80 1
D3 546 80 0
G3 586 80 1
F3 627 80 0
B3 667 80 0
F3 708 80 0
B3 748 80 0
G3 789 80 1
D4 829 80 0
G3 870 80 1
D4 910 80 0
B3 950 80 0
F4 991 80 0
Measure Number: 62
F6 60 80 0
B5 112 80 0
E6 165 80 0
G5 218 80 1
D6 270 80 1
B5 323 80 0
D6 375 80 0
G5 428 80 1
C6 481 80 1
G5 533 80 0
C6 586 80 0
F5 638 80 0
F5 691 240 0
B5 691 240 0
rest 240
rest 480
B3 60 80 0
F4 112 80 0
D4 165 80 0
G4 218 80 1
D4 270 80 0
G4 323 80 1
F4 375 80 0
B4 428 80 0
F4 481 80 0
B4 533 80 0
G4 586 80 0
D5 638 80 0
D5 691 240 0
G5 691 240 1
rest 240
rest 480
Measure Number: 63
B6 60 80 0
F6 102 80 0
A6 143 80 1
D6 185 80 0
A6 226 80 0
F6 267 80 0
G6 309 80 1
D6 350 80 0
G6 391 80 0
D6 433 80 0
F6 474 80 1
B5 515 80 0
F6 557 80 0
B5 598 80 0
E6 640 80 0
G5 681 80 1
D6 722 80 1
B5 764 80 0
D6 805 80 0
G5 846 80 1
C6 888 80 1
G5 929 80 1
C6 971 80 0
F5 1012 80 0
B1 60 80 0
F2 102 80 0
D2 143 80 0
G2 185 80 1
D2 226 80 0
G2 267 80 1
F2 309 80 0
B2 350 80 0
F2 391 80 0
B2 433 80 0
G2 474 80 1
D3 515 80 0
G2 557 80 1
D3 598 80 0
B2 640 80 0
F3 681 80 0
B2 722 80 0
F3 764 80 0
D3 805 80 0
G3 846 80 1
D3 888 80 0
G3 929 80 1
F3 971 80 0
B3 1012 80 0
Measure Number: 64
B5 60 80 0
F5 111 80 0
A5 162 80 1
D5 212 80 0
A5 263 80 0
F5 314 80 0
G5 400 80 1
D5 451 80 0
G5 501 80 0
D5 552 80 0
F5 602 80 1
B4 653 80 0
G4 704 240 1
D5 704 240 0
F5 704 240 0
rest 240
rest 480
F3 60 80 0
B3 111 80 0
G3 162 80 1
D4 212 80 0
G3 263 80 1
D4 314 80 0
B3 400 80 0
F4 451 80 0
B3 501 80 0
F4 552 80 0
D4 602 80 0
G4 653 80 1
F4 704 240 0
B4 704 240 0
rest 240
rest 480
rest 720
D4 602 160 0
D4 704 240 0
rest 720
Measure Number: 65
F5 58 80 0
D5 80 80 0
E5 103 80 0
G4 133 240 1
rest 480
F5 232 80 0
D5 254 80 0
E5 276 80 0
G4 298 240 1
rest 480
F4 58 80 0
D4 80 80 0
E4 103 80 0
B3 133 240 0
rest 480
F4 232 80 0
D4 254 80 0
E4 276 80 0
B3 298 240 0
rest 480
Measure Number: 66
F5 15 80 0
D5 42 80 0
E5 68 80 0
G4 99 80 1
F5 125 80 0
D5 152 80 0
E5 178 80 0
G4 204 80 1
F5 231 80 0
D5 257 80 0
E5 284 80 0
G4 310 80 1
F5 337 80 0
D5 363 80 0
E5 390 80 0
G4 416 80 1
F5 443 80 0
D5 469 80 0
E5 496 80 0
G4 522 80 1
F5 549 80 0
D5 575 80 0
E5 602 80 0
G4 628 80 1
F4 15 80 0
D4 42 80 0
E4 68 80 0
B3 99 80 0
F4 125 80 0
D4 152 80 0
E4 178 80 0
B3 204 80 0
F4 231 80 0
D4 257 80 0
E4 284 80 0
B3 310 80 0
F4 337 80 0
D4 363 80 0
E4 390 80 0
B3 416 80 0
F4 443 80 0
D4 469 80 0
E4 496 80 0
B3 522 80 0
F4 549 80 0
D4 575 80 0
E4 602 80 0
B3 628 80 0
Measure Number: 67
F5 58 80 0
D5 99 80 0
E5 141 80 0
G4 182 80 1
F5 224 80 0
D5 265 80 0
E5 307 80 0
G4 348 80 1
F5 390 80 0
D5 431 80 0
E5 473 80 0
G4 514 80 1
F5 556 80 0
D5 597 80 0
E5 639 80 0
G4 680 80 1
F5 722 80 0
D5 763 80 0
E5 804 80 0
G4 846 80 1
F5 887 80 0
D5 929 80 0
E5 970 80 0
G4 1012 80 1
F4 58 80 0
E4 99 80 0
D4 141 80 1
D4 182 80 0
C4 224 80 1
C4 265 80 0
B3 307 80 0
A3 348 80 1
A3 390 80 0
G3 431 80 1
G3 473 80 0
F3 514 80 1
F3 556 80 0
E3 597 80 0
D3 639 80 1
D3 680 80 0
C3 722 80 1
C3 763 80 0
B2 804 80 0
A2 846 80 1
A2 887 80 0
G2 929 80 1
G2 970 80 0
F2 1012 80 1
Measure Number: 68
F5 67 80 0
D5 108 80 0
E5 150 80 0
G4 191 80 1
F5 232 80 0
D5 273 80 0
E5 314 80 0
G5 355 80 1
F6 396 80 0
D6 437 80 0
E6 478 80 0
G6 519 80 1
F7 560 80 0
D7 601 80 0
E7 643 80 0
G6 684 80 1
F7 725 80 0
D7 766 80 0
E7 807 80 0
G6 848 80 1
F7 889 80 0
D7 930 80 0
E7 971 80 0
G6 1012 80 1
F2 67 80 0
E2 108 80 0
D2 150 80 1
E2 191 80 0
F2 232 80 0
E2 273 80 0
D2 314 80 1
E2 355 80 0
F2 396 80 0
E2 437 80 0
D2 478 80 1
E2 519 80 0
F2 560 80 0
E2 601 80 0
D2 643 80 1
E2 684 80 0
F2 725 80 0
E2 766 80 0
D2 807 80 1
E2 848 80 0
F2 889 80 0
E2 930 80 0
D2 971 80 1
E2 1012 80 0
Measure Number: 69
F7 60 80 0
C7 101 80 0
E7 142 80 0
A6 183 80 0
D7 224 80 1
C7 265 80 0
D7 306 80 0
A6 347 80 0
C7 388 80 1
A6 429 80 0
C7 470 80 0
E6 521 80 0
B6 562 80 0
E6 603 80 0
B6 644 80 -1
C6 685 80 0
A6 726 80 0
E6 767 80 0
G6 808 80 1
C6 849 80 0
G6 890 80 0
C6 930 80 0
F6 971 80 1
A5 1012 80 0
A1 60 480 0
A3 306 360 0
C4 306 360 0
E4 306 360 0
A3 495 120 0
C4 495 120 0
E4 495 120 0
A3 562 480 0
C4 562 480 0
E4 562 480 0
A3 808 480 0
C4 808 480 0
F4 808 480 0
Measure Number: 70
F6 60 80 0
C6 102 80 0
E6 143 80 0
A5 185 80 0
D6 226 80 1
C6 267 80 0
D6 309 80 0
A5 350 80 0
C6 391 80 1
A5 433 80 0
C6 474 80 0
E5 515 80 0
B5 557 80 0
E5 598 80 0
B5 640 80 -1
C5 681 80 0
A5 722 80 0
E5 764 80 0
G5 805 80 1
C5 846 80 0
G5 888 80 0
C5 929 80 0
F5 971 80 1
A4 1012 80 0
A3 60 480 0
C4 60 480 0
E4 60 480 0
E3 309 480 0
A3 309 480 0
C4 309 480 0
A3 557 960 0
C4 557 960 0
E4 557 960 0
Measure Number: 71
F5 66 80 0
C5 107 80 0
E5 148 80 0
A4 188 80 0
D5 229 80 1
C5 270 80 0
D5 311 80 0
A4 351 80 0
C5 392 80 1
A4 433 80 0
C5 473 80 0
E4 524 80 0
B4 565 80 0
E4 606 80 0
B4 646 80 -1
C4 687 80 0
A4 728 80 0
E4 768 80 0
G4 809 80 1
C4 850 80 0
G4 891 80 0
C4 931 80 0
F4 972 80 1
A3 1013 80 0
A1 66 480 0
A2 311 360 0
E3 311 360 0
A2 499 120 0
E3 499 120 0
A2 565 480 0
E3 565 480 0
A2 809 480 0
F3 809 480 0
Measure Number: 72
F4 58 80 0
C4 74 80 0
E4 90 80 0
A3 106 80 0
D4 138 80 1
C4 157 80 0
D4 206 80 0
A3 222 80 0
C4 255 80 1
A3 271 80 0
C4 299 80 0
E3 315 80 0
B3 332 80 0
E3 348 80 0
B3 376 80 -1
C3 392 80 0
A3 408 80 0
E3 424 80 0
G3 455 80 1
C3 471 80 0
A3 487 80 0
E3 503 80 0
C4 519 80 0
F3 535 80 0
A2 58 480 0
E3 58 480 0
A1 206 480 0
E2 331 960 0
rest 480
A1 222 1440 0
Measure Number: 73
E4 20 80 0
B3 37 80 0
D4 55 80 0
F4 72 80 0
E5 89 80 0
B4 105 80 0
D5 122 80 0
F5 138 80 0
E6 155 80 0
B5 177 80 0
D6 200 80 0
F5 230 80 0
D6 247 80 0
A5 269 80 0
C6 291 80 0
F5 308 80 0
D5 325 80 0
A4 341 80 0
C5 358 80 0
F4 375 80 0
D4 391 80 0
A3 410 80 0
C4 432 80 0
F3 455 80 0
G1 20 480 1
F3 122 360 0
D4 122 360 0
F3 215 120 0
D4 215 120 0
F3 247 480 0
C4 247 480 0
A1 358 480 0
A2 358 480 0
Measure Number: 74
E4 73 80 0
B3 114 80 0
D4 155 80 0
F4 196 80 0
E5 236 80 0
B4 277 80 0
D5 318 80 0
F5 359 80 0
E6 400 80 0
B5 441 80 0
D6 482 80 0
F5 522 80 0
D6 563 80 0
A5 604 80 0
C6 645 80 0
F5 686 80 0
D5 727 80 0
A4 767 80 0
C5 808 80 0
F4 849 80 0
D4 890 80 0
A3 931 80 0
C4 972 80 0
B3 1012 80 0
G1 73 480 1
G2 73 480 1
G3 318 160 0
D4 318 160 0
F3 400 160 0
D4 400 160 0
E3 482 160 0
D4 482 160 0
E3 563 480 0
C4 563 480 0
A1 808 480 0
A2 808 480 0
Measure Number: 75
A4 58 80 0
E4 76 80 0
G4 107 80 1
B4 125 80 0
A5 143 80 0
E5 161 80 0
G5 215 80 1
B5 233 80 0
A6 256 80 0
E6 278 80 0
G6 312 80 1
B5 334 80 0
G6 357 80 1
D6 391 80 1
F6 425 80 1
B5 447 80 0
G5 466 80 1
D5 497 80 1
F5 548 80 1
B4 566 80 0
G4 584 80 1
D4 614 80 1
F4 645 80 1
B3 663 80 0
B1 58 480 0
B2 58 480 0
E4 215 160 0
G4 256 160 1
C5 312 160 1
B3 357 480 0
D4 357 480 1
A4 357 480 0
B4 369 480 0
B2 548 480 0
B3 548 480 0
rest 480
G3 215 480 1
B3 215 480 0
rest 960
Measure Number: 76
A4 15 80 0
E4 31 80 0
G4 62 80 1
B4 78 80 0
A5 94 80 0
E5 110 80 0
G5 141 80 1
B5 159 80 0
A6 182 80 0
E6 204 80 0
G6 238 80 1
B5 261 80 0
E7 283 480 0
rest 480
E2 15 480 0
E3 15 480 0
B3 141 160 0
G4 141 160 1
A3 182 160 1
F4 182 160 2
B3 238 160 0
G4 238 160 1
E3 283 480 0
G3 283 480 1
E4 283 480 0
rest 480
Measure Number: 77
F7 60 80 0
C7 101 80 0
E7 142 80 0
A6 183 80 0
D7 224 80 1
C7 265 80 0
D7 306 80 0
A6 347 80 0
C7 388 80 1
A6 429 80 0
C7 470 80 0
E6 521 80 0
B6 562 80 0
E6 603 80 0
B6 644 80 -1
C6 685 80 0
A6 726 80 0
E6 767 80 0
G6 808 80 1
C6 849 80 0
G6 890 80 0
C6 930 80 0
F6 971 80 1
A5 1012 80 0
A1 60 480 0
A3 306 360 0
C4 306 360 0
E4 306 360 0
A3 495 120 0
C4 495 120 0
E4 495 120 0
A3 562 480 0
C4 562 480 0
E4 562 480 0
A3 808 480 0
C4 808 480 0
F4 808 480 0
Measure Number: 78
F6 60 80 0
C6 102 80 0
E6 143 80 0
A5 185 80 0
D6 226 80 1
C6 267 80 0
D6 309 80 0
A5 350 80 0
C6 391 80 1
A5 433 80 0
C6 474 80 0
E5 515 80 0
B5 557 80 0
E5 598 80 0
B5 640 80 -1
C5 681 80 0
A5 722 80 0
E5 764 80 0
G5 805 80 1
C5 846 80 0
G5 888 80 0
C5 929 80 0
F5 971 80 1
A4 1012 80 0
A3 60 480 0
C4 60 480 0
E4 60 480 0
E3 309 480 0
A3 309 480 0
C4 309 480 0
A3 557 960 0
C4 557 960 0
E4 557 960 0
Measure Number: 79
F5 66 80 0
C5 82 80 0
E5 97 80 0
A4 112 80 0
D5 143 80 1
C5 158 80 0
D5 185 80 0
A4 200 80 0
C5 230 80 1
A4 246 80 0
C5 272 80 0
E4 303 80 0
B4 318 80 0
E4 333 80 0
B4 362 80 -1
C4 377 80 0
A4 392 80 0
E4 407 80 0
A4 438 80 1
C4 453 80 0
A4 480 80 0
C4 495 80 0
F4 527 80 1
A3 542 80 0
G1 66 480 0
G2 185 360 0
E3 185 360 0
G2 287 120 0
E3 287 120 0
E3 318 480 0
F3 438 480 0
rest 960
G2 318 960 0
Measure Number: 80
F4 14 80 0
C4 29 80 0
E4 44 80 0
A3 59 80 0
D4 91 80 1
C4 110 80 0
D4 158 80 0
A3 173 80 0
C4 206 80 1
A3 221 80 0
C4 250 80 0
E3 265 80 0
B3 280 80 0
F3 295 80 0
A3 310 80 0
C3 326 80 0
G3 356 80 1
F3 371 80 0
A3 387 80 0
C3 402 80 0
B3 417 80 0
E3 432 80 0
C4 447 80 0
C3 462 80 0
E3 14 480 0
C3 158 480 0
F2 280 480 0
E2 387 480 0
G2 14 960 0
rest 960
Measure Number: 81
C4 58 80 0
F3 98 80 0
B3 138 80 0
B3 178 80 0
C5 251 80 0
F4 291 80 0
B4 331 80 0
B4 371 80 0
C6 411 80 0
F5 451 80 0
B5 491 80 0
B5 532 80 0
C7 572 80 0
F6 612 80 1
B6 652 80 0
B5 692 80 0
C6 732 80 0
F5 772 80 1
B5 813 80 0
B4 853 80 0
C5 893 80 0
F4 933 80 1
B4 973 80 0
B3 1013 80 0
D2 58 480 0
A3 331 160 0
F4 331 160 0
C3 411 160 1
D3 491 160 0
D3 572 480 1
A3 572 480 0
F4 572 480 1
D2 813 480 1
Measure Number: 82
D5 66 80 0
G4 107 80 0
C5 149 80 1
C5 190 80 1
D6 231 80 0
G5 272 80 0
C6 313 80 1
C6 354 80 1
D7 395 80 0
G6 436 80 0
C7 478 80 1
C6 519 80 1
E7 560 80 -1
B6 601 80 -1
D7 642 80 0
D6 683 80 0
E6 724 80 -1
B5 765 80 -1
D6 807 80 0
D5 848 80 0
E5 889 80 -1
B4 930 80 -1
D5 971 80 0
D4 1012 80 0
E2 66 480 0
B3 313 160 -1
G4 313 160 0
D3 395 160 1
E3 478 160 0
F3 560 480 0
B3 560 480 -1
D4 560 480 0
B4 560 480 -1
F2 807 480 0
F3 807 480 0
Measure Number: 83
E5 66 80 0
A4 82 80 0
D5 112 80 1
D4 143 80 1
E5 158 80 0
A4 173 80 0
D5 188 80 1
D5 204 80 1
E6 219 80 0
A5 241 80 0
D6 275 80 1
D6 305 80 1
E7 328 80 0
A6 350 80 0
D7 384 80 1
D6 415 80 1
E6 430 80 0
A5 445 80 0
D6 460 80 1
D5 476 80 1
E6 491 80 0
A5 506 80 0
D6 521 80 1
D6 537 80 1
F1 66 480 0
F2 66 480 0
F3 188 360 0
F4 188 360 0
F3 290 120 0
F4 290 120 0
F3 328 480 0
F4 328 480 0
F3 460 480 0
C4 460 480 0
G4 460 480 0
Measure Number: 84
E7 15 80 0
A6 37 80 0
D7 71 80 1
D6 102 80 1
E6 117 80 0
A5 132 80 0
D6 148 80 1
D5 178 80 1
E6 194 80 0
A5 209 80 0
D6 224 80 1
D6 239 80 1
E7 258 80 0
A6 280 80 0
D7 303 80 1
D6 318 80 1
E7 333 80 0
A6 356 80 0
D7 378 80 1
D6 393 80 1
E7 408 80 0
A6 431 80 0
D7 453 80 1
D6 468 80 1
F3 15 480 0
F4 15 480 0
C3 148 480 0
C4 148 480 0
F3 258 960 0
F4 258 960 0
Measure Number: 85
E7 60 80 0
B6 101 80 0
D7 141 80 1
A6 182 80 0
E7 222 80 0
B6 263 80 0
D7 303 80 1
A6 344 80 0
E7 384 80 0
B6 425 80 0
D7 465 80 1
A6 505 80 0
E7 546 80 0
B6 586 80 0
D7 627 80 1
A6 667 80 0
E7 708 80 0
B6 748 80 0
D7 789 80 1
A6 829 80 0
E7 870 80 0
B6 910 80 0
D7 950 80 1
A6 991 80 0
F2 60 80 0
B2 101 80 0
A2 141 80 0
D3 182 80 1
A2 222 80 0
D3 263 80 1
B2 303 80 0
F3 344 80 0
B2 384 80 0
F3 425 80 0
D3 465 80 1
A3 505 80 0
D3 546 80 1
A3 586 80 0
F3 627 80 0
B3 667 80 0
F3 708 80 0
B3 748 80 0
A3 789 80 0
D4 829 80 1
A3 870 80 0
D4 910 80 1
B3 950 80 0
F4 991 80 0
Measure Number: 86
E7 60 80 0
B6 101 80 0
D7 143 80 1
A6 184 80 0
E7 225 80 0
B6 267 80 0
D7 308 80 1
A6 350 80 0
E7 391 80 0
B6 432 80 0
D7 474 80 1
A6 515 80 0
E7 557 80 0
B6 598 80 0
D7 639 80 1
A6 681 80 0
E7 722 80 0
B6 764 80 0
D7 805 80 1
A6 846 80 0
E7 888 80 0
B6 929 80 0
D7 971 80 1
A6 1012 80 0
B3 60 80 0
F4 101 80 0
D4 143 80 1
A4 184 80 0
D4 225 80 1
A4 267 80 0
F4 308 80 0
B4 350 80 0
F4 391 80 0
B4 432 80 0
A4 474 80 0
D5 515 80 1
A4 557 80 0
D5 598 80 1
B4 639 80 0
F5 681 80 0
B4 722 80 0
F5 764 80 0
D5 805 80 1
A5 846 80 0
D5 888 80 1
A5 929 80 0
F5 971 80 0
B5 1012 80 0
Measure Number: 87
F7 60 80 0
C7 83 80 0
E7 106 80 0
A6 130 80 0
D7 160 80 0
A6 183 80 0
C7 206 80 0
E6 230 80 0
B6 253 80 0
E6 276 80 0
A6 299 80 0
C6 322 80 0
F6 346 80 0
C6 369 80 0
E6 392 80 0
A5 415 80 0
D6 439 80 0
A5 462 80 0
C6 485 80 0
E5 508 80 0
B5 532 80 0
E5 555 80 0
A5 578 80 0
C5 601 80 0
E4 60 240 0
A4 60 240 0
C5 60 240 0
E5 60 240 0
rest 80
D6 160 80 0
A5 183 80 0
C6 206 80 0
E5 230 80 0
B5 253 80 0
E5 276 80 0
A5 299 80 0
C5 322 80 0
F5 346 80 0
C5 369 80 0
E5 392 80 0
A4 415 80 0
D5 439 80 0
A4 462 80 0
C5 485 80 0
E4 508 80 0
B4 532 80 0
E4 555 80 0
A4 578 80 0
C4 601 80 0
Measure Number: 88
F5 15 80 0
C5 38 80 0
E5 61 80 0
A4 83 80 0
D5 106 80 0
A4 129 80 0
C5 152 80 0
E4 174 80 0
B4 197 80 0
E4 220 80 0
A4 243 80 0
C4 265 80 0
B3 288 480 0
E4 288 480 0
A4 288 480 0
B4 300 480 0
D4 346 480 0
E4 358 480 0
G4 346 480 1
B4 346 480 0
E5 346 480 0
F4 15 80 0
C4 38 80 0
E4 61 80 0
A3 83 80 0
D4 106 80 0
A3 129 80 0
C4 152 80 0
E3 174 80 0
B3 197 80 0
E3 220 80 0
A3 243 80 0
C3 265 80 0
E2 288 480 0
E3 288 480 0
E1 346 480 0
E2 346 480 0
Measure Number: 89
A6 60 80 0
E6 99 80 0
G6 146 80 1
C6 185 80 0
G6 223 80 0
E6 270 80 0
F6 309 80 1
C6 347 80 0
F6 395 80 0
C6 433 80 0
E6 471 80 0
A5 519 80 0
D6 557 80 1
C6 595 80 0
D6 643 80 0
A5 681 80 0
C6 719 80 1
A5 767 80 0
C6 805 80 0
E5 843 80 0
B5 891 80 0
E5 929 80 0
B5 967 80 -1
C5 1015 80 0
A1 60 120 0
E2 122 120 0
C3 185 120 0
E2 247 120 0
A1 309 120 0
E2 371 120 0
C3 433 120 0
E2 495 120 0
A1 557 120 0
E2 619 120 0
