Measure Number: 0
D5 237 2 0
G5 237 2 0
D5 274 2 0
B5 274 2 0
D5 311 2 -1
G5 311 2 0
D5 348 2 -1
B5 348 2 -1
C5 385 2 0
E5 385 2 -1
C5 421 2 0
A5 421 2 -1
B4 458 2 -1
E5 458 2 0
B4 495 2 -1
G5 495 2 0
C4 63 4 0
C5 63 4 0
F3 163 4 1
F4 163 4 1
G3 237 4 0
G4 237 4 0
E3 311 4 -1
E4 311 4 -1
A3 385 4 -1
A4 385 4 -1
C3 458 4 1
C4 458 4 1
Measure Number: 49
A4 27 2 0
D5 27 2 0
A4 65 2 0
F5 65 2 1
G4 104 2 1
D5 104 2 0
G4 142 2 1
F5 142 2 0
G4 181 2 0
C5 181 2 0
G4 219 2 0
E5 219 2 0
A4 258 2 -1
C5 258 2 0
A4 296 2 -1
E5 296 2 -1
A4 335 2 0
C5 335 2 0
A4 373 2 0
D5 373 2 0
F4 400 2 0
G4 412 2 0
F4 450 2 0
B4 450 2 0
D3 27 4 0
D4 27 4 0
B2 104 4 0
B3 104 4 0
C3 181 4 0
C4 181 4 0
A2 258 4 -1
A3 258 4 -1
F2 335 4 1
F3 335 4 1
G2 412 4 0
G3 412 4 0
Measure Number: 50
E4 16 2 0
G4 16 2 0
E4 53 2 0
C5 53 2 0
E4 89 2 -1
A4 89 2 0
E4 126 2 -1
C5 126 2 0
D4 163 2 0
G4 163 2 0
D4 199 2 0
B4 199 2 0
D4 236 2 -1
G4 236 2 0
D4 273 2 -1
B4 273 2 -1
C4 309 2 0
E4 309 2 -1
C4 346 2 0
A4 346 2 -1
B3 388 2 -1
E4 388 2 0
B3 424 2 -1
G4 424 2 0
C2 16 4 0
C3 16 4 0
F2 89 4 1
F3 89 4 1
G2 163 4 0
G3 163 4 0
E2 236 4 -1
E3 236 4 -1
A2 309 4 -1
A3 309 4 -1
C2 388 4 1
C3 388 4 1
Measure Number: 51
A3 83 2 0
D4 83 2 0
A3 119 2 0
F4 119 2 1
G3 155 2 1
D4 155 2 0
G3 192 2 1
F4 192 2 0
G3 228 2 0
C4 228 2 0
G3 264 2 0
E4 264 2 0
A3 301 2 -1
C4 301 2 0
A3 337 2 -1
E4 337 2 -1
A3 373 2 0
C4 373 2 0
A3 410 2 0
D4 410 2 0
F3 434 2 0
G3 446 2 0
F3 483 2 0
B3 483 2 0
D2 83 4 0
D3 83 4 0
B1 155 4 0
B2 155 4 0
C2 228 4 0
C3 228 4 0
A1 301 4 -1
A2 301 4 -1
F1 373 4 1
F2 373 4 1
G1 446 4 0
G2 446 4 0
Measure Number: 52
E3 16 2 0
G3 16 2 0
E3 41 2 0
C4 41 2 0
F3 66 2 0
A3 66 2 0
F3 92 2 0
D4 92 2 0
G3 117 2 0
B3 117 2 0
G3 142 2 0
E4 142 2 0
A3 167 2 0
C4 167 2 0
A3 192 2 0
F4 192 2 0
F3 217 2 0
A3 217 2 0
F3 243 2 0
D4 243 2 0
G3 268 2 0
B3 268 2 0
G3 293 2 0
E4 293 2 0
C2 16 8 0
G2 16 8 0
rest 4
rest 8
G1 268 4 0
G2 268 4 0
Measure Number: 53
E3 16 2 0
G3 16 2 0
E3 41 2 0
C4 41 2 0
F3 66 2 0
A3 66 2 0
F3 92 2 0
D4 92 2 0
G3 117 2 0
B3 117 2 0
G3 142 2 0
E4 142 2 0
A3 167 2 0
C4 167 2 0
A3 192 2 0
F4 192 2 0
F3 217 2 0
A3 217 2 0
F3 243 2 0
D4 243 2 0
G3 268 2 0
B3 268 2 0
G3 293 2 0
E4 293 2 0
C2 16 8 0
G2 16 8 0
rest 4
rest 8
G1 268 4 0
G2 268 4 0
Measure Number: 54
E3 16 2 0
G3 16 2 0
E3 42 2 0
C4 42 2 0
F3 57 2 0
G3 69 2 0
F3 94 2 0
D4 94 2 0
E3 120 2 0
G3 120 2 0
E3 145 2 0
C4 145 2 0
F3 160 2 0
G3 172 2 0
F3 198 2 0
D4 198 2 0
E3 224 2 0
G3 224 2 0
E3 249 2 0
C4 249 2 0
F3 264 2 0
G3 276 2 0
F3 302 2 0
D4 302 2 0
C2 16 4 0
G2 16 4 0
B1 69 4 0
G2 69 4 0
C2 120 4 0
G2 120 4 0
B1 172 4 0
G2 172 4 0
C2 224 4 0
G2 224 4 0
B1 276 4 0
G2 276 4 0
Measure Number: 55
E3 61 2 0
G3 61 2 0
E3 90 2 0
C4 90 2 0
F3 107 2 0
G3 119 2 0
F3 148 2 0
D4 148 2 0
E3 178 2 0
G3 178 2 0
E3 207 2 0
C4 207 2 0
F3 224 2 0
G3 236 2 0
F3 265 2 0
D4 265 2 0
E3 295 2 0
G3 295 2 0
E3 324 2 0
C4 324 2 0
F3 341 2 0
G3 353 2 0
F3 382 2 0
D4 382 2 0
C2 61 4 0
G2 61 4 0
B1 119 4 0
G2 119 4 0
C2 178 4 0
G2 178 4 0
B1 236 4 0
G2 236 4 0
C2 295 4 0
G2 295 4 0
B1 353 4 0
G2 353 4 0
Measure Number: 56
E3 16 4 0
C4 16 4 0
E3 66 2 0
C4 66 2 0
E3 98 2 0
G3 129 2 0
E4 129 2 0
G3 161 2 0
C4 215 2 0
G4 215 2 0
C4 246 2 0
E4 278 2 0
C5 278 2 0
E4 309 2 0
G4 341 2 0
E5 341 2 0
G4 372 2 0
C2 16 24 0
G2 16 24 0
Measure Number: 57
C5 24 2 0
G5 24 2 0
C5 51 2 0
E5 79 2 0
C6 79 2 0
E5 106 2 0
G5 133 2 0
E6 133 2 0
G5 161 2 0
C6 188 2 0
G6 188 2 0
C6 215 2 0
E6 242 2 0
C7 242 2 0
E6 270 2 0
G6 297 2 0
E7 297 2 0
rest 1
G6 344 1 0
E7 344 1 0
C3 24 12 0
G3 24 12 0
E4 24 12 0
C3 188 4 0
G3 188 4 0
E4 188 4 0
rest 4
rest 4
Measure Number: 58
C6 24 8 0
rest 4
E5 114 8 0
G5 114 8 0
C6 114 8 0
E6 114 8 0
rest 4
C4 24 8 0
G4 24 8 0
E5 24 8 0
rest 4
C4 114 8 0
G4 114 8 0
C5 114 8 0
rest 4
Measure Number: 59
C4 28 24 0
C2 28 24 0
C3 28 24 0
