Measure Number: 1
D4 279 120 -1
G4 279 120 0
B4 279 120 -1
B4 313 120 -1
E4 370 120 -1
E4 404 120 -1
B4 438 120 -1
B4 484 120 -1
A4 513 120 -1
A3 108 240 -1
A1 313 240 -1
A2 313 240 -1
E3 404 240 -1
A3 404 240 -1
C4 404 240 0
E3 472 240 -1
A3 472 240 -1
C4 472 240 0
E4 472 240 -1
F3 108 120 0
E3 142 120 -1
E3 176 120 -1
D2 210 120 -1
D3 210 120 -1
C2 244 120 0
C3 244 120 0
B1 279 120 -1
B2 279 120 -1
Measure Number: 63
G5 29 240 0
D5 99 240 -1
F5 156 240 -1
F5 214 240 -1
E5 271 240 -1
E5 329 240 -1
A5 329 240 -1
D5 41 120 -1
F5 41 120 -1
C5 70 120 0
E5 70 120 -1
B4 99 120 -1
A4 127 120 -1
C5 127 120 0
G4 156 120 0
B4 156 120 -1
B4 185 120 -1
D5 185 120 -1
D5 214 120 -1
C5 243 120 0
C5 271 120 0
B4 300 120 -1
D5 300 120 -1
B4 341 120 -1
D5 341 120 -1
A4 370 120 -1
C5 370 120 0
E4 214 240 -1
G2 29 240 0
F3 29 240 -1
B3 29 240 -1
F3 87 240 -1
G3 99 240 0
B3 99 240 -1
D4 99 240 -1
G3 156 240 0
B3 156 240 -1
D4 156 240 -1
F4 156 240 -1
A1 214 240 -1
A2 214 240 -1
E3 271 240 -1
A3 271 240 -1
C4 271 240 0
E3 329 240 -1
A3 329 240 -1
C4 329 240 0
E4 329 240 -1
Measure Number: 64
G5 29 240 0
D5 100 240 -1
F5 160 240 -1
rest 240
E5 280 120 -1
F5 310 120 0
E5 340 120 -1
F5 370 120 0
D5 41 120 -1
F5 41 120 0
C5 70 120 0
E5 70 120 -1
B4 100 120 -1
A4 130 120 -1
C5 130 120 0
G4 160 120 0
B4 160 120 -1
B4 190 120 -1
D5 190 120 -1
A4 220 120 -1
C5 220 120 0
B4 250 120 -1
D5 250 120 -1
C5 280 120 0
D5 310 120 -1
C5 340 120 0
D5 370 120 -1
E4 220 240 -1
A2 29 240 -1
F3 29 240 -1
B3 29 240 -1
F3 88 240 -1
G3 100 240 0
B3 100 240 -1
D4 100 240 -1
G3 160 240 0
B3 160 240 -1
D4 160 240 -1
F4 160 240 -1
A1 220 240 -1
A2 220 240 -1
E3 280 240 -1
A3 280 240 -1
C4 280 240 0
E4 280 240 -1
A3 340 240 -1
C4 340 240 0
A4 340 240 -1
Measure Number: 65
G4 124 240 -1
G5 124 240 -1
G4 196 240 -1
G5 196 240 -1
E5 264 240 -1
G5 264 240 -1
E4 340 240 -1
G5 340 240 -1
F5 437 120 0
C5 473 120 0
E5 509 120 -1
D5 545 120 -1
E5 120 120 -1
F5 156 120 0
E5 192 120 -1
D5 228 120 -1
C5 264 120 0
B4 300 120 -1
A4 336 480 0
A4 509 240 0
E2 120 240 -1
B2 120 240 -1
E3 120 240 -1
E3 192 240 -1
G3 192 240 -1
B3 180 240 -1
C4 192 240 0
B3 252 240 -1
C4 264 240 0
E4 264 240 -1
G4 264 240 -1
F2 336 120 0
F3 372 360 0
F3 513 240 0
F3 396 120 0
C4 437 120 0
E4 473 120 -1
G4 509 120 -1
F4 545 120 0
Measure Number: 66
B4 15 480 -1
B4 154 120 -1
A4 185 120 -1
C5 185 120 0
B4 216 240 -1
D5 216 240 -1
D5 277 120 -1
E5 308 120 -1
D5 339 120 -1
E5 369 120 -1
F4 15 120 0
E4 47 120 -1
D4 78 120 -1
G4 109 120 -1
F4 154 120 0
E4 185 120 -1
D4 216 120 -1
F4 246 120 0
B4 277 120 -1
C5 308 120 0
B4 339 120 -1
C5 369 120 0
B3 113 240 -1
B3 15 120 -1
D4 15 120 -1
G3 47 120 -1
F3 78 120 0
E2 109 120 -1
E3 109 120 -1
D2 154 120 -1
D3 154 120 -1
C2 185 120 0
C3 185 120 0
B1 216 240 -1
B2 216 240 -1
F3 277 240 0
B3 277 240 -1
D4 277 240 -1
B3 339 240 -1
D4 339 240 -1
F4 339 240 0
Measure Number: 67
F4 29 240 0
F5 29 240 0
D5 81 240 -1
F5 81 240 0
D5 139 240 -1
F5 139 240 0
F5 196 240 0
E5 252 120 -1
B4 280 120 -1
D5 308 120 -1
C5 336 120 0
D5 25 120 -1
C5 53 120 0
B4 81 120 -1
A4 109 120 -1
G4 139 120 -1
F4 167 120 0
G4 196 120 -1
D5 224 120 -1
C5 252 120 0
G4 280 120 -1
E4 308 120 -1
E4 336 120 0
D2 25 240 -1
A2 25 240 -1
D3 25 240 -1
F3 81 240 0
A3 81 240 -1
D4 81 240 -1
A3 139 240 -1
D4 139 240 -1
A4 139 240 -1
E2 196 240 -1
E3 196 240 -1
G3 252 240 -1
B3 252 240 -1
E4 252 240 -1
G2 308 240 -1
G3 308 240 -1
Measure Number: 68
A4 116 120 0
rest 120
C4 191 240 0
A4 191 240 0
C5 191 240 0
F4 260 240 0
A4 260 240 0
F5 260 240 0
E4 322 240 0
B4 322 240 -1
E5 322 240 0
E4 385 240 0
B4 385 240 -1
E4 447 240 0
D5 447 240 -1
F4 116 120 0
rest 120
B3 385 240 -1
A3 447 120 0
B3 481 120 -1
F2 116 120 0
F3 116 120 0
G3 159 120 -1
G4 159 120 -1
F3 191 120 0
F4 191 120 0
E3 224 120 0
E4 224 120 0
E3 260 120 -1
E4 260 120 -1
C3 291 120 0
C4 291 120 0
D3 322 120 -1
D4 322 120 -1
B2 353 120 -1
B3 353 120 -1
G2 385 120 0
G3 385 120 0
G2 416 120 -1
G3 416 120 -1
D2 447 120 -1
D3 447 120 -1
G1 481 120 -1
G2 481 120 -1
Measure Number: 69
C4 14 120 0
F4 14 120 0
A4 14 120 0
rest 120
C5 88 240 0
A5 88 240 0
C6 88 240 0
F5 158 240 0
A5 158 240 0
F6 158 240 0
E5 220 240 0
B5 220 240 -1
E6 220 240 0
E5 282 240 0
B5 282 240 -1
E5 345 240 0
D6 345 240 -1
B4 282 120 -1
A4 314 120 0
A4 345 120 0
B4 379 120 -1
F1 14 120 0
F2 14 120 0
G3 57 120 -1
G4 57 120 -1
F3 88 120 0
F4 88 120 0
E3 122 120 0
E4 122 120 0
E3 158 120 -1
E4 158 120 -1
C3 189 120 0
C4 189 120 0
D3 220 120 -1
D4 220 120 -1
B2 251 120 -1
B3 251 120 -1
G2 282 120 0
G3 282 120 0
G2 314 120 -1
G3 314 120 -1
D2 345 120 -1
D3 345 120 -1
G1 379 120 -1
G2 379 120 -1
Measure Number: 70
D5 17 120 -1
B5 17 120 -1
D6 17 120 -1
C5 51 120 0
A5 51 120 0
C6 51 120 0
C5 85 120 0
A5 85 120 0
C6 85 120 0
D5 118 120 -1
B5 118 120 -1
D6 118 120 -1
E5 154 120 -1
C6 154 120 0
E6 154 120 -1
F5 187 120 0
D6 187 120 -1
F6 187 120 0
G5 223 240 -1
E6 223 240 -1
G6 223 240 -1
G5 290 240 -1
E6 290 240 -1
G6 290 240 -1
G5 357 240 -1
E6 357 240 -1
G6 357 240 -1
E1 17 120 0
E2 17 120 0
F1 51 120 0
F2 51 120 0
G3 85 120 -1
G4 85 120 -1
F3 118 120 0
F4 118 120 0
E3 154 120 -1
E4 154 120 -1
D3 187 120 -1
D4 187 120 -1
C3 223 120 0
C4 223 120 0
B2 257 120 -1
B3 257 120 -1
A2 290 120 0
A3 290 120 0
G2 323 120 -1
G3 323 120 -1
E2 357 120 -1
E3 357 120 -1
C2 390 120 0
C3 390 120 0
Measure Number: 71
G5 122 240 -1
E6 122 240 -1
G6 122 240 -1
G3 196 240 -1
C4 196 240 -1
E4 196 240 -1
G3 234 240 -1
C4 234 240 -1
E4 234 240 -1
G3 271 240 -1
C4 271 240 -1
E4 271 240 -1
E3 320 240 -1
B3 320 240 -2
G4 320 240 -1
G3 357 240 -1
B3 357 240 -2
G4 357 240 -1
A1 122 240 0
A2 122 240 0
A1 196 240 0
A2 196 240 0
B1 234 240 -1
B2 234 240 -1
B1 271 240 -1
B2 271 240 -1
C2 320 240 -1
C3 320 240 -1
E1 357 240 -1
E2 357 240 -1
Measure Number: 72
D4 20 180 -1
E3 88 60 -1
B3 76 60 -2
C4 88 60 -1
F4 148 120 -1
E4 198 120 -1
A4 233 120 -1
G4 267 120 -1
C5 302 120 -1
G4 344 120 -1
G4 379 120 -1
F4 414 120 0
B4 451 120 -2
A4 488 120 -1
G1 20 240 -1
G2 20 240 -1
rest 120
G3 198 120 -1
B3 186 120 -2
C4 198 120 -1
C4 233 120 -1
B3 256 120 -2
C4 267 120 -1
E4 267 120 -1
rest 120
C4 344 120 -1
E4 344 120 -2
rest 120
A3 414 120 -1
C4 414 120 -1
E4 414 120 -2
D4 451 120 -1
C4 476 120 -1
D4 488 120 -1
F4 488 120 0
A1 302 240 -1
A2 302 240 -1
Measure Number: 73
D5 15 120 -1
A4 49 120 -1
A4 82 120 -1
G4 115 120 0
C5 148 120 -1
B4 184 120 -1
E5 217 120 -1
B4 251 120 -1
B4 284 120 -1
A4 316 120 0
D5 350 120 -1
C5 395 120 0
rest 120
D4 49 120 -1
F4 49 120 -1
rest 120
B3 115 120 -1
D4 115 120 -1
F4 115 120 -1
E4 148 120 -1
D4 172 120 -1
E4 184 120 -1
G4 184 120 0
rest 120
E4 251 120 -1
G4 251 120 -1
rest 120
C4 316 120 0
E4 316 120 -1
G4 316 120 -1
F4 350 120 0
E4 395 120 -1
G4 383 120 -1
A4 395 120 0
B1 15 240 -1
B2 15 240 -1
C2 217 240 0
C3 217 240 0
Measure Number: 74
G5 118 120 -1
F5 179 120 0
B5 212 120 -1
A5 246 120 0
D6 279 120 -1
C6 319 120 0
F6 353 120 0
E6 387 120 -1
G6 420 120 -1
C6 454 120 0
E6 442 120 -1
F6 454 120 0
G6 487 120 0
C6 521 120 0
E6 509 120 -1
F6 521 120 0
rest 120
A4 179 120 0
E5 179 120 -1
rest 120
C5 246 120 0
E5 234 120 -1
F5 246 120 0
F5 279 120 0
E5 308 120 -1
F5 319 120 0
A5 319 120 0
rest 120
A5 387 120 -1
C6 387 120 0
rest 120
A5 454 120 0
C5 487 120 0
A5 521 120 0
F1 118 240 0
F2 118 240 0
F4 353 240 0
Measure Number: 75
G6 16 120 -1
C6 49 120 0
E6 37 120 -1
F6 49 120 0
G6 83 120 0
C6 116 120 0
E6 104 120 -1
F6 116 120 0
G6 150 120 -1
C6 183 120 0
E6 171 120 -1
F6 183 120 0
G6 217 120 0
C6 250 120 0
E6 238 120 -1
F6 250 120 0
G6 284 120 -1
C6 317 120 0
E6 305 120 -1
F6 317 120 0
G6 351 120 0
C6 384 120 0
E6 373 120 -1
F6 384 120 0
F4 16 120 0
A5 49 120 0
C5 83 120 0
A5 116 120 0
F4 150 120 0
A5 183 120 0
C5 217 120 0
A5 250 120 0
F4 284 120 0
A5 317 120 0
C5 351 120 0
A5 384 120 0
Measure Number: 76
E6 16 120 0
F6 44 120 0
F7 72 120 0
F6 105 120 1
F7 134 120 0
G6 162 120 0
G6 193 120 1
A6 225 120 0
D7 259 120 0
C7 287 120 0
B6 316 120 -1
G6 345 120 0
E5 16 240 -1
rest 240
rest 960
Measure Number: 77
F6 109 120 0
D6 143 120 0
E6 172 120 -1
G6 201 120 0
F6 230 120 0
E6 259 120 -1
C6 288 120 0
A5 322 120 0
B5 351 120 -1
D6 380 120 0
C6 409 120 0
B5 438 120 -1
rest 1440
Measure Number: 78
G5 12 120 0
F5 38 120 0
D5 66 120 0
E5 91 120 -1
G5 116 120 0
F5 141 120 0
E5 166 120 -1
C5 203 120 0
A4 231 120 0
B4 265 120 -1
D5 290 120 0
C5 315 120 0
rest 480
rest 240
rest 240
C4 231 120 0
D4 265 120 0
F4 290 120 0
E4 315 120 -1
Measure Number: 79
B4 17 120 -1
G4 42 120 0
F4 70 120 0
D4 98 120 0
E4 123 120 -1
G4 147 120 0
F4 172 120 0
E4 196 120 -1
C4 221 120 0
A3 254 120 0
C4 279 120 0
G3 304 120 0
D4 17 120 0
B3 42 120 -1
A3 70 120 0
F3 98 120 0
G3 123 120 0
B3 147 120 -1
A3 172 120 0
G3 196 120 0
E3 221 120 -1
C3 254 120 0
E3 279 240 -1
Measure Number: 80
F3 15 480 0
F3 102 240 0
A3 102 240 0
D4 102 240 0
D4 132 480 0
A3 175 240 0
D4 175 240 0
E3 15 120 -1
D3 43 120 0
C3 63 120 0
B2 82 120 -1
F2 102 240 0
B2 132 480 -1
F3 132 480 0
B3 132 480 -1
F2 175 240 0
F3 175 240 0
Measure Number: 81
D4 116 480 0
D4 166 240 0
B4 166 240 -1
D4 198 720 0
B3 198 480 -1
G3 248 240 1
B2 116 480 -1
F3 116 480 0
B3 116 480 -1
F2 166 240 0
F3 166 240 0
B2 198 480 -1
F3 198 480 0
E2 248 240 0
E3 248 240 0
Measure Number: 82
C4 21 480 1
C4 81 240 1
A4 81 240 0
C4 119 480 1
F3 179 240 1
C4 179 240 0
A2 21 480 0
E3 21 480 0
E2 81 240 0
E3 81 240 0
A2 119 480 0
E3 119 480 0
A3 119 480 0
D2 179 240 0
Measure Number: 83
B3 14 480 -1
G3 69 240 0
C4 69 240 0
E4 69 240 -1
F3 115 480 0
B3 115 480 -1
D4 115 480 0
F3 171 240 0
A3 171 240 0
C4 171 240 0
G2 14 480 0
D3 14 480 0
G3 14 480 0
C2 69 240 0
F2 115 480 0
F2 171 240 0
Measure Number: 84
F3 17 240 0
B3 17 240 -1
D4 17 240 0
rest 240
D4 88 240 0
F4 88 240 0
D5 88 240 0
C4 133 720 0
D4 145 720 0
F4 133 720 1
D5 133 720 0
B1 17 240 -1
B2 17 240 -1
rest 240
B2 88 240 -1
F3 88 240 0
B3 88 240 -1
A2 133 720 0
D3 133 720 0
A3 133 720 0
Measure Number: 85
D4 14 480 0
G4 14 480 0
B4 14 480 -1
B3 66 240 -1
E4 66 240 -1
G4 66 240 0
G4 96 0 0
A4 116 0 0
B3 129 480 -1
E4 129 480 -1
G4 129 480 0
A3 182 240 0
E4 182 240 -1
F4 194 240 0
G2 14 480 0
D3 14 480 0
B3 14 480 -1
C3 66 240 0
C3 129 480 0
F2 182 240 0
F3 182 240 0
Measure Number: 86
B3 17 240 -1
D4 17 240 0
F4 17 240 0
rest 240
D4 89 240 0
F4 89 240 0
D5 89 240 0
D4 125 480 0
B4 125 480 -1
G4 182 240 0
B4 182 240 -1
G5 182 240 0
B1 17 240 -1
B2 17 240 -1
rest 240
B2 89 240 -1
F3 89 240 0
B3 89 240 -1
B2 125 480 -1
F3 125 480 0
B3 125 480 -1
B3 170 240 -1
C4 182 240 1
E4 182 240 0
Measure Number: 87
G4 119 240 0
B4 119 240 -1
G5 119 240 0
B4 159 240 -1
F5 159 240 0
B4 200 240 -1
E5 200 240 0
A4 231 720 -1
B4 243 720 -1
F5 243 720 0
B3 107 240 -1
C4 119 240 1
E4 119 240 0
B3 159 240 -1
D4 159 240 0
F4 159 240 0
B3 188 240 -1
C4 200 240 0
G4 200 240 0
B3 243 480 -1
D4 243 480 0
F4 243 480 0
B1 306 240 -1
B2 306 240 -1
Measure Number: 88
A4 12 480 -1
B4 23 480 -1
F5 23 480 0
D4 99 240 0
A4 99 240 -1
B4 111 240 -1
B4 137 720 -1
D4 158 480 0
A4 158 480 -1
E4 197 240 -1
G4 197 240 0
B1 23 240 -1
B2 23 240 -1
rest 240
B2 99 240 -1
B3 99 240 -1
B2 137 480 -1
B3 137 480 -1
E3 197 240 -1
B3 197 240 -1
Measure Number: 89
B4 12 480 -1
E4 55 240 -1
G4 55 240 0
E5 55 240 -1
E4 81 480 -1
G4 81 480 0
E5 81 480 -1
C4 124 240 0
E4 124 240 -1
G4 124 240 0
E4 12 480 -1
G4 12 480 0
E3 12 480 -1
B3 12 480 -1
C3 55 240 0
C4 55 240 0
C3 81 480 0
C4 81 480 0
C3 124 240 0
G3 124 240 0
Measure Number: 90
C4 15 480 0
E4 15 480 -1
G4 15 480 0
B3 71 240 -1
D4 71 240 0
B4 71 240 -1
B3 105 480 -1
D4 105 480 0
B4 105 480 -1
B3 161 240 -1
E4 161 240 0
C5 161 240 0
C3 15 480 0
G3 15 480 0
G2 71 240 0
G3 71 240 0
G2 105 480 0
G3 105 480 0
C3 161 240 0
Measure Number: 91
E4 15 1440 -1
F4 28 1440 0
B3 16 240 -1
A3 53 240 0
D4 83 240 0
C4 113 240 0
G3 143 240 0
A3 172 240 0
F2 15 1440 0
C3 15 1440 0
Measure Number: 92
D4 14 480 0
F4 14 480 0
D4 81 240 0
D5 81 240 0
D4 115 480 0
D5 115 480 0
D4 169 240 0
B4 169 240 -1
G3 14 240 0
F3 47 480 0
B2 115 480 -1
F3 115 480 0
B2 169 240 -1
F3 169 240 1
B2 14 720 -1
Measure Number: 93
D4 119 480 0
B4 119 480 -1
D4 171 240 0
G4 171 240 0
G4 201 0 0
A4 221 0 0
B3 235 480 -1
E4 235 480 -1
G4 235 480 0
E4 287 240 -1
F4 299 240 0
B2 119 480 -1
F3 119 480 1
B2 171 240 -1
G3 171 240 0
C3 235 480 0
G3 235 480 0
C3 287 240 0
A3 287 240 0
Measure Number: 94
D4 18 480 0
F4 18 480 0
F4 79 240 1
D5 79 240 0
G4 118 480 0
B4 118 480 -1
G4 179 240 0
B4 179 240 -1
G5 179 240 0
D3 18 480 0
A3 18 480 0
D3 79 240 0
A3 79 240 0
C4 79 240 0
E3 118 480 -1
G3 118 480 0
B3 118 480 -1
E3 179 240 0
B3 167 240 -1
C4 179 240 1
Measure Number: 95
G4 23 240 0
B4 23 240 -1
G5 23 240 0
F4 64 240 0
B4 64 240 -1
F5 64 240 0
E4 109 240 0
B4 109 240 -1
E5 109 240 0
F4 153 720 0
B4 153 720 -1
F5 153 720 0
E3 23 240 0
B3 12 240 -1
C4 23 240 1
F3 64 240 0
B3 64 240 -1
D4 64 240 0
G3 109 240 0
B3 97 240 -1
C4 109 240 1
A3 141 480 -1
B3 153 480 -1
D4 153 480 0
B1 218 240 -1
B2 218 240 -1
Measure Number: 96
F4 15 480 0
B4 15 480 -1
F5 15 480 0
D4 92 240 0
A4 92 240 -1
B4 103 240 -1
B4 130 720 -1
D4 151 480 0
A4 151 480 -1
E4 191 240 -1
G4 191 240 0
B1 15 240 -1
B2 15 240 -1
rest 240
B2 92 240 -1
F3 92 240 0
B3 92 240 -1
B2 130 480 -1
F3 130 480 0
B3 130 480 -1
E3 191 240 -1
B3 191 240 -1
Measure Number: 97
B4 12 480 -1
G4 50 240 0
E5 50 240 -1
G4 74 720 0
E5 74 720 -1
E4 12 480 -1
G4 12 480 0
E3 12 480 -1
B3 12 480 -1
E3 50 240 -1
B3 50 240 -1
E3 74 720 -1
B3 74 720 -1
Measure Number: 98
G4 12 480 0
E5 12 480 -1
C4 64 240 0
G4 64 240 0
B3 106 480 -1
D4 106 480 0
B4 106 480 -1
B3 158 240 -1
E4 158 240 0
C5 158 240 0
E3 12 480 -1
B3 12 480 -1
E3 64 240 -1
G2 106 480 0
G3 106 480 0
C3 158 240 0
Measure Number: 99
A3 138 480 0
E4 138 480 -1
C5 138 480 0
B3 180 240 -1
D4 180 240 0
B4 180 240 -1
B3 207 480 -1
D4 207 480 0
B4 207 480 -1
D4 249 240 0
F2 138 480 0
B1 180 240 -1
B2 207 480 -1
F3 207 480 0
D3 249 240 0
Measure Number: 100
D4 17 120 0
E4 66 120 -1
D4 94 120 0
A4 122 120 0
F4 153 120 1
E4 177 120 -1
D4 200 120 0
E4 225 120 -1
D4 248 120 0
B4 272 120 -1
G4 295 120 0
E4 318 120 -1
C4 29 720 0
B3 200 720 -1
D3 17 120 0
E3 66 120 -1
D3 94 480 0
D3 200 120 0
E3 225 120 -1
D3 248 480 0
F2 17 720 1
G2 200 720 0
Measure Number: 101
F3 21 120 1
E4 45 120 -1
D4 73 120 0
F4 104 120 1
C5 129 120 0
D5 157 120 0
F5 188 120 1
C6 212 120 0
C6 237 120 0
A6 269 120 0
rest 120
B5 318 120 -1
G6 318 120 0
A2 21 240 0
C4 73 240 0
rest 240
rest 480
rest 240
Measure Number: 102
A5 17 120 0
F6 53 120 1
G5 88 120 0
E6 88 120 -1
F5 121 120 1
D6 153 120 0
E5 181 120 -1
C6 181 120 0
D5 209 120 0
B5 236 120 -1
C5 270 120 0
A5 270 120 0
E5 297 120 -1
C6 324 120 0
D5 352 120 0
B5 352 120 -1
D2 17 240 0
D3 88 240 0
A3 153 240 0
C4 209 240 0
F4 270 240 1
rest 240
Measure Number: 103
C5 107 120 0
A5 140 120 0
D5 174 120 0
B5 174 120 -1
A4 214 120 0
F5 214 120 1
C5 248 120 0
A5 248 120 0
rest 60
B4 306 60 -1
G5 306 60 0
B4 327 120 -1
G5 327 120 0
F4 360 120 1
F4 394 120 1
F4 428 120 0
F4 461 120 0
E4 495 120 0
G2 107 240 0
D3 174 240 0
D4 248 120 0
F4 285 120 1
G4 327 120 0
F3 360 120 1
F3 394 120 1
F3 428 120 0
F3 461 120 0
E3 495 120 0
Measure Number: 104
E4 17 120 0
F4 66 120 0
E4 96 120 0
B4 126 120 0
G4 158 120 1
F4 188 120 0
E4 218 120 0
F4 249 120 0
E4 279 120 0
C5 309 120 0
A4 340 120 0
F4 370 120 0
D4 29 720 0
C4 218 720 0
E3 17 120 0
F3 66 120 0
E3 96 480 0
E3 218 120 0
F3 249 120 0
E3 279 480 0
G2 17 720 1
A2 218 720 0
Measure Number: 105
G3 21 120 1
F4 54 120 0
E4 87 120 0
G4 120 120 1
D5 153 120 0
E5 186 120 0
G5 219 120 1
D6 252 120 0
D6 285 120 0
B6 318 120 0
rest 120
C6 384 120 0
A6 384 120 0
B2 21 240 0
D4 87 240 0
rest 960
Measure Number: 106
C6 119 120 0
A6 156 120 0
B5 202 120 0
G6 202 120 1
A5 239 120 0
F6 276 120 0
G5 321 120 1
E6 321 120 0
F5 358 120 0
D6 395 120 0
E5 432 120 0
C6 432 120 0
D5 469 120 0
B5 469 120 0
F5 506 120 0
D6 506 120 0
E5 542 120 0
C6 542 120 0
E2 119 240 0
E3 202 240 0
B3 276 240 0
D4 358 240 0
G4 432 240 1
rest 240
Measure Number: 107
D5 17 120 0
B5 50 120 0
E5 84 120 0
C6 84 120 0
B4 124 120 0
G5 124 120 1
D5 157 120 0
B5 157 120 0
C5 190 120 0
A5 190 120 0
C5 224 120 0
A5 224 120 0
C5 257 240 0
A5 257 240 0
C5 323 240 0
A5 323 240 0
C5 388 120 0
A5 388 120 0
A1 17 240 0
A2 84 120 0
E3 124 120 0
A3 157 120 0
E4 190 120 0
A4 224 240 0
E4 290 240 0
E4 355 240 -1
Measure Number: 108
C5 17 120 0
A5 17 120 0
D5 53 240 0
B5 53 240 -1
C5 97 240 0
A5 97 240 0
E5 151 120 -1
C6 151 120 0
E5 181 120 -1
C6 181 120 0
D5 208 240 0
B5 208 240 -1
C5 263 120 0
F5 263 120 1
B4 290 120 -1
G5 290 120 0
D5 318 120 0
B5 318 120 -1
D4 17 1440 0
D4 42 480 0
F3 124 240 1
G3 181 240 0
A3 236 240 0
B3 290 120 -1
D3 318 120 0
Measure Number: 109
D5 119 120 0
B5 119 120 -1
C5 153 240 0
A5 153 240 0
D5 220 120 0
B5 220 120 -1
A4 271 120 0
F5 271 120 1
C5 305 120 0
A5 305 120 0
C5 338 120 0
A5 338 120 0
B4 372 120 -1
G5 372 120 0
G5 392 0 0
A5 418 0 -1
B4 431 120 -1
G5 431 120 0
A4 464 240 0
F5 464 240 1
B4 531 120 -1
G5 531 120 0
D2 119 240 0
D4 187 720 0
D4 211 240 0
C4 271 240 0
F4 271 240 1
G3 338 240 0
D4 431 240 0
D4 498 240 -1
Measure Number: 110
B4 16 120 -1
G5 16 120 0
C5 50 240 0
A5 50 240 -1
B4 97 240 -1
G5 97 240 0
D5 157 120 -1
B5 157 120 -1
D5 187 120 -1
B5 187 120 -1
C5 216 240 0
A5 216 240 -1
B4 276 120 -1
E5 276 120 0
A4 305 120 -1
F5 305 120 0
C5 335 120 0
A5 335 120 -1
C4 15 1440 0
C4 40 480 0
E3 127 240 0
F3 187 240 0
G3 246 240 0
A3 305 120 -1
C3 335 120 0
Measure Number: 111
C5 15 120 0
A5 15 120 -1
B4 46 240 -1
G5 46 240 0
C5 109 120 0
A5 109 120 -1
G4 154 120 0
E5 154 120 0
B4 185 120 -1
G5 185 120 0
B4 216 120 -1
G5 216 120 0
A4 247 120 -1
F5 247 120 0
F5 267 0 0
G5 279 0 0
A4 292 120 -1
F5 292 120 0
G4 323 240 0
E5 323 240 0
A4 385 120 -1
F5 385 120 0
C2 15 240 0
C4 77 720 0
C4 102 240 0
B3 154 240 -1
E4 154 240 0
F3 216 240 0
C4 292 240 0
A3 354 240 -1
F4 354 240 0
Measure Number: 112
A4 107 120 -1
F5 107 120 0
B4 200 240 -1
G5 200 240 -1
A4 418 120 -1
F5 418 120 0
G4 542 120 -1
E5 542 120 -1
B4 635 120 -1
G5 635 120 -1
A4 728 120 -1
F5 728 120 0
B4 822 120 -1
G5 822 120 -1
A4 915 120 -1
F5 915 120 0
G4 1039 120 -1
C5 1039 120 0
F4 1163 120 0
D5 1163 120 -1
A4 1257 120 -1
F5 1257 120 0
A2 107 240 -1
A3 295 80 -1
B3 372 80 -1
A3 467 80 -1
C3 542 240 0
D3 728 240 -1
A3 917 80 -1
B3 993 80 -1
A3 1089 80 -1
G3 1144 0 0
A3 1153 0 -1
D4 1163 240 -1
Measure Number: 113
G4 116 120 0
E5 116 120 -1
A4 142 120 -1
F5 142 120 0
G4 168 120 0
E5 168 120 -1
F5 194 120 0
F4 220 120 0
D5 220 120 -1
E5 246 120 -1
E4 273 120 -1
C5 273 120 0
D5 299 120 -1
D4 325 120 -1
B4 325 120 -1
C5 351 120 0
C4 377 120 0
A4 377 120 -1
rest 120
E2 116 240 -1
E3 168 240 -1
G3 220 240 0
E4 220 240 -1
A2 273 240 -1
E3 325 240 -1
A3 377 120 -1
E4 377 120 -1
rest 120
Measure Number: 114
A5 15 120 -1
F6 15 120 0
B5 49 240 -1
G6 49 240 -1
A5 135 120 -1
F6 135 120 0
G5 179 120 -1
E6 179 120 -1
B5 212 120 -1
G6 212 120 -1
A5 245 120 -1
F6 245 120 0
B5 278 120 -1
G6 278 120 -1
A5 310 120 -1
F6 310 120 0
G5 355 120 -1
C6 355 120 0
F5 425 120 0
D6 425 120 -1
A5 458 120 -1
F6 458 120 0
A2 15 240 -1
A4 92 80 -1
B4 119 80 -1
A4 154 80 -1
C4 179 240 0
D4 245 240 -1
A4 312 80 -1
B4 339 80 -1
A4 374 80 -1
G4 400 0 0
A4 412 0 -1
D5 425 240 -1
Measure Number: 115
G5 17 120 0
E6 17 120 -1
A5 49 120 -1
F6 49 120 0
G5 94 120 0
E6 94 120 -1
F6 126 120 0
F5 158 120 0
D6 158 120 -1
E6 190 120 -1
E5 222 120 -1
C6 222 120 0
D6 254 120 -1
D5 286 120 -1
B5 286 120 -1
C6 318 120 0
C5 350 120 0
A5 350 120 -1
F6 381 120 0
E3 17 240 -1
E4 94 240 -1
G4 158 240 0
E5 158 240 -1
A3 222 240 -1
E4 286 240 -1
A4 350 240 -1
E5 350 240 -1
Measure Number: 116
G5 111 120 0
E6 111 120 -1
F6 145 120 0
G5 192 120 0
E6 192 120 -1
F6 227 120 0
F5 261 120 0
D6 261 120 -1
E6 295 120 -1
E5 329 120 -1
C6 329 120 0
D6 363 120 -1
D5 398 120 -1
B5 398 120 -1
C6 432 120 0
C5 466 120 0
A5 466 120 -1
rest 120
E3 111 240 -1
E4 192 240 -1
G4 261 240 0
E5 261 240 -1
A3 329 240 -1
E4 398 240 -1
A4 466 120 -1
E5 466 120 -1
rest 120
Measure Number: 117
G6 15 120 0
E7 15 120 -1
F7 49 120 0
G6 82 120 0
E7 82 120 -1
F7 116 120 0
