Measure Number: 1
G3 247 2 0
G3 303 2 1
A3 359 2 0
A3 414 2 1
B3 470 2 0
D2 122 3 -1
D3 122 3 -1
rest 3
rest 6
A2 482 2 -1
A3 482 2 -1
E3 525 2 -1
G3 525 2 -1
A2 581 2 -1
A3 581 2 -1
E3 636 2 -1
G3 636 2 -1
A2 692 2 -1
A3 692 2 -1
E3 747 2 -1
G3 747 2 -1
Measure Number: 33
F4 19 2 0
D5 19 2 -1
F4 76 2 1
D5 76 2 0
G4 133 2 0
E5 133 2 -1
G4 190 2 1
E5 190 2 0
A4 247 2 0
F5 247 2 0
A4 304 2 1
F5 304 2 1
B4 361 2 0
G5 361 2 0
C5 418 2 0
A5 418 2 -1
C5 475 2 1
A5 475 2 0
D5 532 2 0
B5 532 2 -1
D5 589 2 1
B5 589 2 0
E5 647 2 0
C6 647 2 0
A2 31 2 -1
A3 31 2 -1
E3 76 2 -1
G3 76 2 -1
A2 133 2 -1
A3 133 2 -1
E3 190 2 -1
G3 190 2 -1
A2 247 2 -1
A3 247 2 -1
E3 304 2 -1
G3 304 2 -1
A2 374 2 -1
A3 374 2 -1
E3 418 2 -1
G3 418 2 -1
A2 475 2 -1
A3 475 2 -1
E3 532 2 -1
G3 532 2 -1
A2 589 2 -1
A3 589 2 -1
E3 647 2 -1
G3 647 2 -1
Measure Number: 34
F5 130 2 0
D6 130 2 -1
F5 197 2 1
D6 197 2 0
G5 264 2 0
E6 264 2 -1
G5 331 2 1
E6 331 2 0
A5 398 2 0
F6 398 2 0
A5 465 2 1
F6 465 2 1
B5 532 2 0
G6 532 2 0
C6 599 2 0
A6 599 2 -1
C6 666 2 1
A6 666 2 0
D6 733 2 0
B6 733 2 -1
D6 800 2 1
B6 800 2 0
E6 867 2 0
C7 867 2 0
A2 142 2 -1
A3 142 2 -1
E3 197 2 -1
G3 197 2 -1
A2 264 2 -1
A3 264 2 -1
E3 331 2 -1
G3 331 2 -1
A2 398 2 -1
A3 398 2 -1
E3 465 2 -1
G3 465 2 -1
A2 545 2 -1
A3 545 2 -1
E3 599 2 -1
G3 599 2 -1
A2 666 2 -1
A3 666 2 -1
E3 733 2 -1
G3 733 2 -1
A2 800 2 -1
A3 800 2 -1
E3 867 2 -1
G3 867 2 -1
Measure Number: 35
F6 22 3 0
D7 22 3 -1
rest 3
A4 142 6 -1
E5 142 6 -1
A5 142 6 -1
F4 238 6 0
A4 238 6 -1
D5 238 6 -1
F5 238 6 0
B3 334 6 -1
D4 334 6 -1
G4 334 6 -1
B4 334 6 -1
D3 22 3 -1
F3 22 3 0
rest 3
A3 155 6 -1
C4 155 6 0
D3 238 6 -1
A3 238 6 -1
D4 238 6 -1
G2 334 6 -1
D3 334 6 -1
G3 334 6 -1
G4 155 6 -1
Measure Number: 36
D4 54 24 -1
A4 54 24 -1
D5 54 24 -1
D2 54 24 -1
A2 54 24 -1
F3 54 24 0
