Measure Number: 1
G5 13 6 1
F4 65 6 1
F5 65 6 1
D4 118 6 1
D5 118 6 1
F4 171 6 1
F5 171 6 1
D4 224 6 1
D5 224 6 1
C4 276 6 1
C5 276 6 1
rest 12
B3 118 12 0
C3 224 12 1
A3 224 12 1
Measure Number: 38
G3 133 12 1
G4 133 12 1
F4 218 12 1
E4 283 12 0
A3 208 24 1
A4 208 24 1
E3 133 12 1
rest 12
F3 283 12 1
C3 133 12 1
F2 208 24 1
C3 208 24 1
Measure Number: 39
D4 13 6 1
F4 13 6 1
A3 61 6 1
A4 61 6 1
B3 110 6 0
B4 110 6 0
C4 158 6 1
C5 158 6 1
D4 207 6 1
D5 207 6 1
F4 236 0 1
F5 236 0 1
E4 255 6 0
E5 255 6 0
B2 13 12 0
F3 13 12 1
rest 12
E2 207 12 0
G3 207 12 1
Measure Number: 40
D4 13 6 1
D5 13 6 1
C4 58 6 1
C5 58 6 1
B3 103 6 0
B4 103 6 0
C4 148 6 1
C5 148 6 1
D4 194 6 1
D5 194 6 1
B3 239 6 0
B4 239 6 0
F2 13 12 1
E3 13 12 0
A3 13 12 1
rest 12
B2 194 12 0
F3 103 24 1
Measure Number: 41
D4 13 6 1
D5 13 6 1
E4 57 6 0
E5 57 6 0
E4 101 6 1
E5 101 6 1
F4 145 6 1
F5 145 6 1
A4 189 6 1
A5 189 6 1
G4 233 6 1
G5 233 6 1
rest 12
B3 101 24 0
D3 101 12 1
E3 189 12 0
C4 189 12 1
Measure Number: 42
F4 13 6 1
F5 13 6 1
E4 57 6 0
E5 57 6 0
D4 101 6 1
D5 101 6 1
C4 145 6 1
C5 145 6 1
D4 189 6 1
D5 189 6 1
B4 233 6 0
rest 12
F2 101 12 1
E3 101 12 0
A3 101 12 1
B2 189 12 0
D3 189 12 1
B3 189 12 0
Measure Number: 43
C4 138 6 2
C5 138 6 2
D4 187 6 1
D5 187 6 1
E4 237 6 0
E5 237 6 0
D4 287 6 1
D5 287 6 1
F4 337 6 1
F5 337 6 1
E4 387 6 0
E5 387 6 0
F3 138 12 1
A3 138 12 0
G3 237 12 1
rest 12
B2 138 24 1
C3 337 12 1
Measure Number: 44
E4 30 6 1
E5 30 6 1
F4 83 6 1
F5 83 6 1
G4 136 6 1
G5 136 6 1
F4 188 6 1
F5 188 6 1
A4 241 6 0
A5 241 6 0
G4 294 6 1
G5 294 6 1
A3 30 12 0
C4 30 12 0
B3 136 12 0
rest 12
D3 30 24 1
E3 241 12 0
Measure Number: 45
F4 22 6 2
F5 22 6 2
G4 79 6 1
G5 79 6 1
A4 136 6 1
A5 136 6 1
G4 193 6 1
G5 193 6 1
B4 250 9 0
B5 250 9 0
A4 320 3 1
A5 320 3 1
B3 22 12 0
D4 22 12 0
C4 136 6 1
B3 193 6 0
D4 250 9 0
C4 320 3 1
E3 22 36 1
Measure Number: 46
A4 16 6 1
A5 16 6 1
G4 75 6 1
G5 75 6 1
F4 135 6 2
F5 135 6 2
G4 194 6 1
G5 194 6 1
B4 254 9 0
B5 254 9 0
rest 3
C4 16 6 1
B3 75 6 0
A3 135 6 1
B3 194 6 0
D4 254 9 0
rest 3
E3 16 24 1
E3 254 9 1
rest 3
Measure Number: 47
D5 120 0 1
D5 147 6 1
D6 147 6 1
C5 209 6 1
C6 209 6 1
B4 271 6 0
B5 271 6 0
A4 332 6 1
A5 332 6 1
B4 394 6 0
B5 394 6 0
G4 455 6 1
G5 455 6 1
E4 147 12 0
G4 147 12 0
D4 271 6 1
F4 271 6 1
C4 332 6 2
E4 332 6 1
D4 394 6 1
F4 394 6 1
B3 455 6 0
D4 455 6 0
Measure Number: 48
A4 33 6 1
A5 33 6 1
G4 89 6 1
G5 89 6 1
F4 145 6 1
F5 145 6 1
E4 201 6 1
E5 201 6 1
F4 256 6 1
F5 256 6 1
D4 312 6 1
D5 312 6 1
C4 33 12 1
E4 33 12 0
A3 145 6 1
C4 145 6 1
G3 201 6 2
B3 201 6 1
A3 256 6 1
C4 256 6 1
F3 312 6 1
A3 312 6 0
Measure Number: 49
G4 23 6 1
G5 23 6 1
F4 72 6 1
F5 72 6 1
E4 121 6 0
E5 121 6 0
D4 170 6 1
D5 170 6 1
E4 219 6 0
E5 219 6 0
C4 268 6 1
C5 268 6 1
G3 27 24 1
E3 219 12 0
G3 219 12 0
B2 23 12 1
D4 23 12 1
C3 121 12 1
C4 121 12 1
Measure Number: 50
A3 16 12 1
E4 16 12 0
A4 16 12 1
B3 103 6 0
D4 103 6 1
B4 103 6 0
rest 6
B3 213 12 1
B4 213 12 1
F3 16 36 1
F2 16 12 1
B2 103 6 0
rest 6
rest 12
Measure Number: 51
C4 130 12 1
C5 130 12 1
B3 221 6 1
B4 221 6 1
C4 278 6 1
C5 278 6 1
E4 339 6 0
E5 339 6 0
D4 392 6 1
D5 392 6 1
A4 335 12 0
A2 130 24 0
F3 130 24 1
F2 335 12 1
A3 335 12 0
Measure Number: 52
C4 17 6 1
C5 17 6 1
B3 77 6 1
B4 77 6 1
A3 133 6 1
A4 133 6 1
B3 193 6 1
B4 193 6 1
C4 253 6 1
C5 253 6 1
D4 313 6 1
D5 313 6 1
A4 13 6 0
G4 73 6 1
G2 13 24 1
C3 253 12 1
A3 13 6 0
G3 73 6 1
G3 133 6 0
F3 193 6 1
E3 253 12 0
Measure Number: 53
E4 20 6 0
E5 20 6 0
F4 71 6 1
F5 71 6 1
D4 122 6 1
D5 122 6 1
E4 173 6 0
E5 173 6 0
G4 228 6 1
G5 228 6 1
F4 275 6 1
F5 275 6 1
C5 224 12 0
A3 20 24 0
C4 224 12 0
C3 20 12 0
A2 122 24 0
Measure Number: 54
E4 20 6 0
E5 20 6 0
D4 76 6 1
D5 76 6 1
C4 128 6 1
C5 128 6 1
D4 184 6 1
D5 184 6 1
E4 240 6 0
E5 240 6 0
F4 297 6 1
F5 297 6 1
C5 16 6 0
B4 72 6 0
C4 16 6 0
B3 72 6 0
A3 128 6 1
A3 184 6 0
G3 240 6 1
A3 297 6 0
B2 16 24 0
E3 240 12 0
Measure Number: 55
G4 138 6 1
G5 138 6 1
F4 185 6 2
F5 185 6 2
A4 235 6 1
A5 235 6 1
G4 286 6 1
G5 286 6 1
G4 341 6 1
G5 341 6 1
F4 387 6 2
F5 387 6 2
C5 134 24 2
D5 337 12 1
B3 134 6 0
A3 185 6 1
C4 235 6 1
B3 286 12 0
A3 387 6 1
E3 134 24 0
D3 337 12 1
Measure Number: 56
G4 34 6 0
G5 34 6 0
F4 87 6 1
F5 87 6 1
A4 145 6 0
A5 145 6 0
G4 203 6 0
G5 203 6 0
G4 265 6 0
G5 265 6 0
F4 318 6 1
F5 318 6 1
C5 30 24 1
D5 261 12 0
D4 30 6 1
A3 87 6 0
C4 145 6 0
B3 203 12 -1
A3 318 6 0
D3 30 12 1
E3 145 12 -1
D3 261 12 0
Measure Number: 57
F4 25 6 1
F5 25 6 1
F4 73 6 0
F5 73 6 0
F4 130 12 0
F5 130 12 0
F4 234 6 0
F5 234 6 0
E4 282 6 0
E5 282 6 0
C5 21 12 0
C5 125 6 0
B4 178 6 0
B4 230 12 0
D4 21 6 0
A3 73 6 -1
A3 125 6 -1
G3 178 6 0
G3 230 12 0
D3 21 24 0
D3 230 6 0
C3 282 6 1
Measure Number: 58
E4 22 12 0
E5 22 12 0
E4 134 6 0
E5 134 6 0
D4 186 6 1
D5 186 6 1
E5 232 0 0
D4 246 6 1
D5 246 6 1
C4 298 6 2
C5 298 6 2
B4 18 6 0
A4 74 6 1
A4 130 12 1
A4 242 12 1
G3 18 12 0
F3 130 24 1
C3 18 6 1
rest 6
rest 12
F2 242 12 1
Measure Number: 59
D4 125 6 1
D5 125 6 1
E4 178 6 0
E5 178 6 0
D4 240 6 1
D5 240 6 1
C4 294 6 1
C5 294 6 1
D4 356 6 1
D5 356 6 1
E4 409 6 0
E5 409 6 0
B4 121 12 0
A4 236 12 1
G4 352 12 1
B2 121 24 0
F3 121 24 1
E2 352 12 0
G3 352 12 1
Measure Number: 60
D4 26 6 1
D5 26 6 1
C4 73 6 1
C5 73 6 1
B3 133 6 0
B4 133 6 0
C4 193 6 1
C5 193 6 1
D5 253 6 1
B3 313 6 0
B4 313 6 0
G4 13 18 1
F4 178 6 1
D4 253 12 1
F2 13 12 1
E3 13 12 0
A3 13 12 1
rest 12
B2 253 12 0
F3 133 24 1
Measure Number: 61
D4 13 6 1
D5 13 6 1
E4 66 6 0
E5 66 6 0
E4 119 6 1
E5 119 6 1
F4 172 6 1
F5 172 6 1
A4 225 6 1
A5 225 6 1
G4 278 6 1
G5 278 6 1
rest 12
B3 119 24 0
D3 119 12 1
E3 225 12 0
C4 225 12 1
Measure Number: 62
F4 13 6 1
F5 13 6 1
E4 66 6 0
E5 66 6 0
D4 119 6 1
D5 119 6 1
C4 172 6 1
C5 172 6 1
D4 225 6 1
D5 225 6 1
B3 278 6 0
B4 278 6 0
rest 12
F2 119 12 1
E3 119 12 0
A3 119 12 1
B2 225 12 0
D3 225 12 1
B3 225 12 0
Measure Number: 63
C4 138 6 2
C5 138 6 2
D4 187 6 1
D5 187 6 1
E4 237 6 0
E5 237 6 0
D4 287 6 1
D5 287 6 1
F4 337 6 1
F5 337 6 1
E4 387 6 0
E5 387 6 0
F3 138 12 1
A3 138 12 0
G3 237 12 1
rest 12
B2 138 24 1
C3 337 12 1
Measure Number: 64
E4 30 6 1
E5 30 6 1
F4 83 6 1
F5 83 6 1
G4 136 6 1
G5 136 6 1
F4 188 6 1
F5 188 6 1
A4 241 6 0
A5 241 6 0
G4 294 6 1
G5 294 6 1
A3 30 12 0
C4 30 12 0
B3 136 12 0
rest 12
D3 30 24 1
E3 241 12 0
Measure Number: 65
F4 22 6 2
F5 22 6 2
G4 79 6 1
G5 79 6 1
A4 136 6 1
A5 136 6 1
G4 193 6 1
G5 193 6 1
B4 250 9 0
B5 250 9 0
A4 320 3 1
A5 320 3 1
B3 22 12 0
D4 22 12 0
C4 136 6 1
B3 193 6 0
D4 250 9 0
C4 320 3 1
E3 22 36 1
Measure Number: 66
A4 16 6 1
A5 16 6 1
G4 75 6 1
G5 75 6 1
F4 135 6 2
F5 135 6 2
G4 194 6 1
G5 194 6 1
B4 254 9 0
B5 254 9 0
rest 3
C4 16 6 1
B3 75 6 0
A3 135 6 1
B3 194 6 0
D4 254 9 0
rest 3
E3 16 24 1
E3 254 9 1
rest 3
Measure Number: 67
D5 117 0 1
D5 144 6 1
D6 144 6 1
C5 206 6 1
C6 206 6 1
B4 268 6 0
B5 268 6 0
A4 329 6 1
A5 329 6 1
B4 391 6 0
B5 391 6 0
G4 453 6 1
G5 453 6 1
E4 144 12 0
G4 144 12 0
D4 268 6 1
F4 268 6 1
C4 329 6 2
E4 329 6 1
D4 391 6 1
F4 391 6 1
B3 453 6 0
D4 453 6 0
Measure Number: 68
A4 33 6 1
A5 33 6 1
G4 89 6 1
G5 89 6 1
F4 145 6 1
F5 145 6 1
E4 201 6 1
E5 201 6 1
F4 257 6 1
F5 257 6 1
D4 313 6 1
D5 313 6 1
C4 33 12 1
E4 33 12 0
A3 145 6 1
C4 145 6 1
G3 201 6 2
B3 201 6 1
A3 257 6 1
C4 257 6 1
F3 313 6 1
A3 313 6 0
Measure Number: 69
G4 23 6 1
G5 23 6 1
F4 72 6 1
F5 72 6 1
E4 121 6 0
E5 121 6 0
D4 170 6 1
D5 170 6 1
E4 219 6 0
E5 219 6 0
C4 268 6 1
C5 268 6 1
G3 27 24 1
E3 219 12 0
G3 219 12 0
B2 23 12 1
D4 23 12 1
C3 121 12 1
C4 121 12 1
Measure Number: 70
A3 16 12 1
E4 16 12 0
A4 16 12 1
B3 104 6 0
D4 104 6 1
B4 104 6 0
rest 6
B3 213 12 1
B4 213 12 1
F3 16 36 1
F2 16 12 1
B2 104 6 0
rest 6
rest 12
Measure Number: 71
C4 130 12 1
C5 130 12 1
B3 184 6 1
B4 184 6 1
C4 218 6 1
C5 218 6 1
E4 256 6 0
E5 256 6 0
D4 285 6 1
D5 285 6 1
A4 251 12 0
A2 130 24 0
F3 130 24 1
F2 251 12 1
A3 251 12 0
Measure Number: 72
C4 17 6 1
C5 17 6 1
B3 55 6 1
B4 55 6 1
A3 92 6 1
A4 92 6 1
B3 130 6 1
B4 130 6 1
C4 167 6 1
C5 167 6 1
D4 205 6 1
D5 205 6 1
A4 13 6 0
G4 51 6 1
G2 13 24 1
C3 167 12 1
A3 13 6 0
G3 51 6 1
G3 92 6 0
F3 130 6 1
E3 167 12 0
Measure Number: 73
E4 20 6 0
E5 20 6 0
F4 49 6 1
F5 49 6 1
D4 78 6 1
D5 78 6 1
E4 108 6 0
E5 108 6 0
G4 141 6 1
G5 141 6 1
F4 166 6 1
F5 166 6 1
C5 137 12 0
A3 20 24 0
C4 137 12 0
C3 20 12 0
A2 78 24 0
Measure Number: 74
E4 20 6 0
E5 20 6 0
D4 53 6 1
D5 53 6 1
C4 90 6 1
C5 90 6 1
D4 123 6 1
D5 123 6 1
E4 156 6 0
E5 156 6 0
F4 189 6 1
F5 189 6 1
C5 16 6 0
B4 49 6 0
C4 16 6 0
B3 49 6 0
A3 90 6 1
A3 123 6 0
G3 156 6 1
A3 189 6 0
B2 16 24 0
E3 156 12 0
Measure Number: 75
G4 26 6 1
G5 26 6 1
F4 61 6 2
F5 61 6 2
A4 94 6 1
A5 94 6 1
G4 127 6 1
G5 127 6 1
G4 165 6 1
G5 165 6 1
F4 194 6 2
F5 194 6 2
C5 22 24 2
D5 160 12 1
B3 22 6 0
A3 61 6 1
C4 94 6 1
B3 127 12 0
A3 194 6 1
E3 22 24 0
D3 160 12 1
Measure Number: 76
G4 34 6 0
G5 34 6 0
F4 72 6 1
F5 72 6 1
A4 114 6 0
A5 114 6 0
G4 157 6 0
G5 157 6 0
G4 203 6 0
G5 203 6 0
F4 242 6 1
F5 242 6 1
C5 30 24 1
D5 199 12 0
D4 30 6 1
A3 72 6 0
C4 114 6 0
B3 157 12 -1
A3 242 6 0
D3 30 12 1
E3 114 12 -1
D3 199 12 0
Measure Number: 77
F4 138 6 1
F5 138 6 1
F4 171 6 0
F5 171 6 0
F4 212 12 0
F5 212 12 0
F4 286 6 0
F5 286 6 0
E4 319 6 0
E5 319 6 0
C5 133 12 0
C5 208 6 0
B4 245 6 0
B4 282 12 0
D4 133 6 0
A3 171 6 -1
A3 208 6 -1
G3 245 6 0
G3 282 12 0
D3 133 24 0
D3 282 6 0
C3 319 6 1
Measure Number: 78
E4 22 12 0
E5 22 12 0
E4 103 6 0
E5 103 6 0
D4 139 6 1
D5 139 6 1
E5 171 0 0
D4 184 6 1
D5 184 6 1
C4 222 6 2
C5 222 6 2
B4 18 6 0
A4 58 6 1
A4 99 12 1
A4 180 12 1
G3 18 12 0
F3 99 24 1
C3 18 6 1
rest 6
rest 12
F2 180 12 1
Measure Number: 79
D4 17 6 1
D5 17 6 1
E4 46 6 0
E5 46 6 0
D4 83 6 1
D5 83 6 1
C4 120 6 1
C5 120 6 1
D4 158 6 1
D5 158 6 1
E4 187 6 0
E5 187 6 0
B4 13 12 0
A4 79 12 1
G4 154 12 1
B2 13 24 0
F3 13 24 1
E2 154 12 0
G3 154 12 1
Measure Number: 80
D4 26 6 1
D5 26 6 1
C4 54 6 1
C5 54 6 1
B3 90 6 0
B4 90 6 0
C4 126 6 1
C5 126 6 1
D5 162 6 1
B3 198 6 0
B4 198 6 0
G4 13 18 1
F4 112 6 1
D4 162 12 1
F2 13 12 1
E3 13 12 0
rest 12
B2 162 12 0
A3 13 12 1
F3 90 24 1
Measure Number: 81
D4 13 6 1
D5 13 6 1
E4 49 6 0
E5 49 6 0
E4 85 6 1
E5 85 6 1
F4 121 6 1
F5 121 6 1
A4 159 6 1
A5 159 6 1
G4 195 6 1
G5 195 6 1
rest 12
B3 85 12 0
B3 159 6 1
C4 195 6 1
C3 85 6 2
D3 121 6 1
E3 159 12 0
Measure Number: 82
F4 13 6 1
F5 13 6 1
E4 43 6 0
E5 43 6 0
D4 73 6 1
D5 73 6 1
C4 103 6 1
C5 103 6 1
D4 133 6 1
D5 133 6 1
B3 163 6 0
B4 163 6 0
rest 12
F2 73 12 1
E3 73 12 0
A3 73 12 1
B2 133 12 0
D3 133 12 1
B3 133 12 0
Measure Number: 83
C4 138 6 2
C5 138 6 2
D4 167 6 1
D5 167 6 1
E4 196 6 0
E5 196 6 0
D4 226 6 1
D5 226 6 1
F4 255 6 1
F5 255 6 1
E4 284 6 0
E5 284 6 0
F3 138 12 1
A3 138 12 0
G3 196 12 1
rest 12
B2 138 24 1
B2 255 6 1
C3 284 6 1
Measure Number: 84
E4 31 6 1
E5 31 6 1
F4 62 6 1
F5 62 6 1
G4 93 6 1
G5 93 6 1
F4 124 6 1
F5 124 6 1
A4 155 6 0
A5 155 6 0
G4 186 6 1
G5 186 6 1
A3 31 12 0
C4 31 12 0
B3 93 12 0
rest 12
C3 31 6 2
D3 62 6 1
rest 12
D3 155 6 1
E3 186 6 0
Measure Number: 85
F4 22 6 2
F5 22 6 2
G4 53 6 1
G5 53 6 1
A4 86 6 1
A5 86 6 1
G4 118 6 1
G5 118 6 1
B4 150 9 0
B5 150 9 0
A4 188 3 1
A5 188 3 1
B3 22 12 0
D4 22 12 0
C4 86 6 1
B3 118 6 0
D4 150 9 0
C4 188 3 1
E3 22 36 1
Measure Number: 86
A4 16 6 1
A5 16 6 1
G4 50 6 1
G5 50 6 1
F4 85 6 2
F5 85 6 2
G4 119 6 1
G5 119 6 1
B4 153 9 0
B5 153 9 0
rest 3
C4 16 6 1
B3 50 6 0
A3 85 6 1
B3 119 6 0
D4 153 9 0
rest 3
E3 16 24 1
E3 153 9 1
rest 3
Measure Number: 87
D5 13 0 1
D5 40 6 1
D6 40 6 1
C5 80 6 1
C6 80 6 1
B4 119 6 0
B5 119 6 0
A4 165 6 1
A5 165 6 1
B4 205 6 0
B5 205 6 0
G4 245 6 1
G5 245 6 1
E4 40 12 0
G4 40 12 0
D4 119 6 1
F4 119 6 1
C4 165 6 2
E4 165 6 1
D4 205 6 1
F4 205 6 1
B3 245 6 0
D4 245 6 0
Measure Number: 88
A4 33 6 1
A5 33 6 1
G4 66 6 1
G5 66 6 1
F4 100 6 1
F5 100 6 1
E4 143 6 1
E5 143 6 1
F4 176 6 1
F5 176 6 1
D4 209 6 1
D5 209 6 1
C4 33 12 1
E4 33 12 0
A3 100 6 1
C4 100 6 1
G3 143 6 2
B3 143 6 1
A3 176 6 1
C4 176 6 1
F3 209 6 1
A3 209 6 0
Measure Number: 89
G4 135 6 1
G5 135 6 1
F4 158 6 1
F5 158 6 1
E4 180 6 0
E5 180 6 0
D4 203 6 1
D5 203 6 1
E4 226 6 0
E5 226 6 0
C4 248 6 1
C5 248 6 1
G3 139 24 1
E3 226 12 0
B2 135 12 1
D4 135 12 1
C3 180 12 1
C4 180 12 1
G3 226 12 0
Measure Number: 90
A3 16 36 1
E4 16 36 0
A4 16 36 1
G3 16 6 0
F3 41 6 1
E3 65 6 0
D3 90 6 1
E3 115 6 0
C3 140 6 1
F2 16 36 1
Measure Number: 91
A3 18 36 1
E4 18 36 0
A4 18 36 1
G3 18 6 0
F3 42 6 1
E3 67 6 0
D3 92 6 1
E3 116 6 0
C3 141 6 1
F2 18 36 1
Measure Number: 92
A3 18 36 1
E4 18 36 0
A4 18 36 1
G3 18 6 0
F3 42 6 1
E3 67 6 0
D3 92 6 1
E3 116 6 0
C3 141 6 1
F2 18 36 1
Measure Number: 93
B3 31 24 0
B4 31 24 0
C4 116 12 1
C5 116 12 1
E4 18 36 0
G3 18 6 0
F3 42 6 1
E3 67 6 0
D3 92 6 1
E3 116 6 0
C3 141 6 1
F2 18 36 1
Measure Number: 94
C4 18 24 1
A4 18 24 1
C5 18 24 1
C4 120 9 1
A4 120 9 1
C5 120 9 1
D4 162 3 0
B4 162 3 0
D5 162 3 0
G3 18 6 0
F3 43 6 1
E3 69 6 0
D3 94 6 1
E3 120 6 0
C3 146 6 1
F2 18 36 1
Measure Number: 95
C4 18 36 1
A4 18 36 1
C5 18 36 1
G3 18 6 0
F3 42 6 1
E3 67 6 0
D3 92 6 1
E3 116 6 0
C3 141 6 1
F2 18 36 1
Measure Number: 96
A3 7 0 1
A3 31 36 1
E4 31 36 0
A4 31 36 1
C5 31 36 1
G3 31 6 0
F3 55 6 1
E3 80 6 0
D3 105 6 1
E3 130 6 0
C3 154 6 1
F2 31 36 1
Measure Number: 97
D5 122 24 0
E5 238 12 0
E4 122 6 0
F4 156 18 1
G4 238 12 0
A4 127 36 1
G3 122 6 0
F3 156 6 1
E3 183 6 0
D3 210 6 1
E3 238 6 0
C3 265 6 1
F2 122 36 1
Measure Number: 98
A4 29 36 1
E5 29 36 0
C4 10 0 1
C4 29 36 1
G3 29 6 0
F3 55 6 1
E3 81 6 0
D3 107 6 1
E3 134 6 0
C3 160 6 1
F2 29 36 1
Measure Number: 99
E5 18 36 0
C6 18 36 1
A4 18 36 1
G3 18 6 0
F3 44 6 1
E3 70 6 0
D3 96 6 1
E3 123 6 0
C3 149 6 1
F2 18 36 1
Measure Number: 100
E5 18 12 0
C6 18 12 1
rest 12
rest 12
A4 18 12 1
G2 18 6 0
G3 18 6 0
F2 47 6 1
F3 47 6 1
E2 77 6 0
E3 77 6 0
D2 106 6 1
D3 106 6 1
E2 136 6 0
E3 136 6 0
C2 165 6 1
C3 165 6 1
Measure Number: 101
rest 36
G2 18 6 0
G3 18 6 0
F2 47 6 1
F3 47 6 1
E2 77 6 0
E3 77 6 0
D2 106 6 1
D3 106 6 1
E2 136 6 0
E3 136 6 0
C2 165 6 1
C3 165 6 1
Measure Number: 102
G4 18 6 0
G5 18 6 0
F4 47 6 1
F5 47 6 1
E4 77 6 0
E5 77 6 0
D4 106 6 1
D5 106 6 1
E4 136 6 0
E5 136 6 0
C4 165 6 1
C5 165 6 1
G2 18 6 0
G3 18 6 0
F2 47 6 1
F3 47 6 1
E2 77 6 0
E3 77 6 0
D2 106 6 1
D3 106 6 1
E2 136 6 0
E3 136 6 0
C2 165 6 1
C3 165 6 1
Measure Number: 103
G4 18 6 0
G5 18 6 0
F4 47 6 1
F5 47 6 1
E4 77 6 0
E5 77 6 0
D4 106 6 1
D5 106 6 1
E4 136 6 0
E5 136 6 0
C4 165 6 1
C5 165 6 1
G2 18 6 0
G3 18 6 0
F2 47 6 1
F3 47 6 1
E2 77 6 0
E3 77 6 0
D2 106 6 1
D3 106 6 1
E2 136 6 0
E3 136 6 0
C2 165 6 1
C3 165 6 1
Measure Number: 104
G4 114 4 0
G5 114 4 0
F4 150 4 1
F5 150 4 1
E4 187 4 0
E5 187 4 0
D4 223 4 1
D5 223 4 1
E4 259 4 0
E5 259 4 0
C4 295 4 1
C5 295 4 1
G4 332 4 1
G5 332 4 1
F4 368 4 1
F5 368 4 1
E4 404 4 0
E5 404 4 0
D4 440 4 1
D5 440 4 1
E4 477 4 0
E5 477 4 0
C4 513 4 1
C5 513 4 1
G2 114 4 0
G3 114 4 0
F2 150 4 1
F3 150 4 1
E2 187 4 0
E3 187 4 0
D2 223 4 1
D3 223 4 1
E2 259 4 0
E3 259 4 0
C2 295 4 1
C3 295 4 1
G2 332 4 1
G3 332 4 1
F2 368 4 1
F3 368 4 1
E2 404 4 0
E3 404 4 0
D2 440 4 1
D3 440 4 1
E2 477 4 0
E3 477 4 0
C2 513 4 1
C3 513 4 1
Measure Number: 105
A4 16 4 0
A5 16 4 0
G4 54 4 1
G5 54 4 1
G4 93 4 0
G5 93 4 0
F4 131 4 1
F5 131 4 1
G4 169 4 0
G5 169 4 0
D4 208 4 1
D5 208 4 1
E4 246 4 0
E5 246 4 0
E4 284 4 1
E5 284 4 1
F4 323 4 1
F5 323 4 1
E4 361 4 1
E5 361 4 1
F4 399 4 1
F5 399 4 1
F4 438 4 2
F5 438 4 2
A2 16 4 0
A3 16 4 0
G2 54 4 1
G3 54 4 1
G2 93 4 0
G3 93 4 0
F2 131 4 1
F3 131 4 1
G2 169 4 0
G3 169 4 0
D2 208 4 1
D3 208 4 1
E2 246 4 0
E3 246 4 0
E2 284 4 1
E3 284 4 1
F2 323 4 1
F3 323 4 1
E2 361 4 1
E3 361 4 1
F2 399 4 1
F3 399 4 1
F2 438 4 2
F3 438 4 2
Measure Number: 106
E4 24 4 1
E5 24 4 1
F4 62 4 1
F5 62 4 1
F4 100 4 2
F5 100 4 2
F4 138 4 1
F5 138 4 1
F4 176 4 2
F5 176 4 2
G4 214 4 1
G5 214 4 1
F4 251 4 2
F5 251 4 2
G4 289 4 1
G5 289 4 1
A4 327 4 0
A5 327 4 0
G4 365 4 1
G5 365 4 1
A4 403 4 0
A5 403 4 0
A4 441 4 1
A5 441 4 1
E2 24 4 1
E3 24 4 1
F2 62 4 1
F3 62 4 1
F2 100 4 2
F3 100 4 2
F2 138 4 1
F3 138 4 1
F2 176 4 2
F3 176 4 2
G2 214 4 1
G3 214 4 1
F2 251 4 2
F3 251 4 2
G2 289 4 1
G3 289 4 1
A2 327 4 0
A3 327 4 0
G2 365 4 1
G3 365 4 1
A2 403 4 0
A3 403 4 0
A2 441 4 1
A3 441 4 1
Measure Number: 107
B4 94 4 0
B5 94 4 0
A4 135 4 1
A5 135 4 1
B4 175 4 0
B5 175 4 0
A4 214 4 1
A5 214 4 1
A4 254 4 0
A5 254 4 0
G4 294 4 1
G5 294 4 1
A4 333 4 0
A5 333 4 0
G4 373 4 1
G5 373 4 1
A4 412 4 0
A5 412 4 0
G4 452 4 1
G5 452 4 1
G4 491 4 0
G5 491 4 0
F4 531 4 1
F5 531 4 1
D5 98 24 0
D5 337 24 0
B2 94 4 0
B3 94 4 0
A2 135 4 1
A3 135 4 1
B2 175 4 0
B3 175 4 0
A2 214 4 1
A3 214 4 1
A2 254 4 0
A3 254 4 0
G2 294 4 1
G3 294 4 1
A2 333 4 0
A3 333 4 0
G2 373 4 1
G3 373 4 1
A2 412 4 0
A3 412 4 0
G2 452 4 1
G3 452 4 1
G2 491 4 0
G3 491 4 0
F2 531 4 1
F3 531 4 1
D3 98 24 0
D3 337 24 0
Measure Number: 108
G4 13 4 0
G5 13 4 0
F4 52 4 1
F5 52 4 1
G4 91 4 0
G5 91 4 0
F4 130 4 1
F5 130 4 1
F4 170 4 0
F5 170 4 0
E4 209 4 0
E5 209 4 0
D4 255 4 1
D5 255 4 1
D4 295 4 0
D5 295 4 0
C4 334 4 1
C5 334 4 1
B3 373 12 0
F4 373 12 1
B4 373 12 0
B4 17 12 0
B4 135 12 0
F4 259 12 1
G2 13 4 0
G3 13 4 0
F2 52 4 1
F3 52 4 1
G2 91 4 0
G3 91 4 0
F2 130 4 1
F3 130 4 1
F2 170 4 0
F3 170 4 0
E2 209 4 0
E3 209 4 0
D2 255 4 1
D3 255 4 1
D2 295 4 0
D3 295 4 0
C2 334 4 1
C3 334 4 1
B1 373 12 0
F2 373 12 1
B2 373 12 0
B2 17 12 0
B2 135 12 0
F2 259 12 1
Measure Number: 109
B3 17 4 0
B4 17 4 0
A3 54 4 1
A4 54 4 1
B3 93 4 0
B4 93 4 0
C4 132 4 1
C5 132 4 1
D4 171 4 0
D5 171 4 0
E4 210 4 0
E5 210 4 0
D4 253 4 0
D5 253 4 0
C4 288 4 1
C5 288 4 1
B3 327 4 0
B4 327 4 0
A3 366 4 1
A4 366 4 1
B3 406 4 0
B4 406 4 0
C4 445 4 1
C5 445 4 1
G4 13 24 0
F4 249 12 1
rest 12
B1 17 4 0
B2 17 4 0
A1 54 4 1
A2 54 4 1
B1 93 4 0
B2 93 4 0
C2 132 4 1
C3 132 4 1
D2 171 4 0
D3 171 4 0
E2 210 4 0
E3 210 4 0
D2 253 4 0
D3 253 4 0
C2 288 4 1
